timestamp,userid,touch_event_type,touch_x,touch_y,touch_pressure,touch_size,orientation,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z
1398730275414,201848,2,1550.2126,300.5958,1.0,0.033333335,1,0.9223662,3.5883098,9.385271,-1.1270463,-0.16187929,1.294118
1398730275430,201848,2,1566.1174,296.97653,1.0,0.03137255,1,0.92416185,3.9636009,9.332,-1.1264355,-0.3585779,1.2278391
1398730275452,201848,2,1587.2516,292.3497,1.0,0.03137255,1,0.700304,4.362834,8.875306,-1.0390818,-0.47983465,1.1844677
1398730275463,201848,2,1609.2759,287.7266,1.0,0.029411767,1,0.41718966,4.819528,8.250419,-0.8924741,-0.47708577,1.1582005
1398730275480,201848,2,1628.5867,284.73557,1.0,0.029411767,1,0.095169514,5.1996074,7.817667,-0.7165449,-0.36560285,1.1074986
1398730275496,201848,2,1642.4087,284.0,1.0,0.027450982,1,-0.16519992,5.4462104,7.627927,-0.5662721,-0.20738874,1.0341948
1398730275511,201848,2,1645.0,284.0,1.0,0.033333335,1,-0.35434186,5.637148,7.6650367,-0.5170974,-0.09437868,0.98929626
1398730275513,201848,1,1645.0,284.0,1.0,0.033333335,1,-0.5662287,5.7766104,7.6943655,-0.45356745,-0.06261369,0.8793405
1398730276723,201848,0,1152.0,560.0,1.0,0.025490198,1,-0.8367735,5.8717794,7.716512,-0.40500367,-0.02321288,0.75808376
1398730276760,201848,2,1152.0,560.0,1.0,0.029411767,1,-1.1480197,5.8586116,7.7332716,-0.3475823,-0.022907447,0.63529986
1398730276776,201848,2,1152.0,560.0,1.0,0.029411767,1,-1.292869,5.775413,7.937976,-0.28710666,-0.04428773,0.50610185
1398730276796,201848,2,1153.6779,560.55927,1.0,0.029411767,1,-1.2605472,5.655703,8.248025,-0.23426682,-0.061391957,0.38881573
1398730276810,201848,2,1160.7085,561.0,1.0,0.029411767,1,-1.2060791,5.483919,8.655638,-0.20158553,-0.074830994,0.30940324
1398730276844,201848,2,1191.2362,558.7967,1.0,0.03137255,1,-1.1540052,5.267244,9.087193,-0.18600847,-0.0870483,0.24923302
1398730276860,201848,2,1208.2401,555.5018,1.0,0.029411767,1,-1.0881647,5.065532,9.474455,-0.1572978,-0.110872045,0.19181168
1398730276878,201848,2,1228.9386,552.4373,1.0,0.033333335,1,-0.97743285,4.953005,9.722853,-0.10293079,-0.14172074,0.1459968
1398730276894,201848,2,1256.8475,549.3503,1.0,0.033333335,1,-0.92416185,4.8823757,9.855731,-0.032986723,-0.1554652,0.11636983
1398730276912,201848,2,1281.8389,546.27014,1.0,0.03137255,1,-0.9056068,4.872799,9.920375,0.009162978,-0.1563815,0.105374254
1398730276926,201848,2,1308.3217,543.18646,1.0,0.029411767,1,-0.84575176,4.993706,9.956287,0.110872045,-0.15607607,0.0870483
1398730276944,201848,2,1334.6599,541.556,1.0,0.029411767,1,-0.7715315,5.0960584,9.847352,0.22296582,-0.15302174,0.0711658
1398730276960,201848,2,1356.7693,541.0,1.0,0.029411767,1,-0.8535329,5.3037553,9.722255,0.33108896,-0.14080444,0.05497787
1398730276976,201848,2,1379.8911,539.47394,1.0,0.029411767,1,-1.0648212,5.429451,9.643246,0.4202753,-0.12522738,0.033292156
1398730276992,201848,2,1402.9369,536.87506,1.0,0.029411767,1,-1.1456255,5.7682304,9.694721,0.48533243,-0.11789699,0.014660766
1398730277010,201848,2,1427.861,533.1898,1.0,0.027450982,1,-1.0205284,5.929839,9.940725,0.52381694,-0.12156218,0.014660766
1398730277025,201848,2,1457.8832,529.7117,1.0,0.025490198,1,-0.682946,6.1165867,10.159795,0.52106804,-0.15210545,0.028405234
1398730277042,201848,2,1480.3336,529.0,1.0,0.025490198,1,-0.3393781,6.220136,10.301053,0.47678033,-0.21594086,0.03940081
1398730277059,201848,2,1500.9896,529.0,1.0,0.023529414,1,-0.15203181,6.335656,10.390836,0.44440445,-0.31337386,0.046120327
1398730277076,201848,2,1516.7169,529.0,1.0,0.025490198,1,0.053869538,6.4386067,10.42196,0.43279803,-0.43585235,0.043676864
1398730277097,201848,2,1529.1652,529.9279,1.0,0.025490198,1,0.3812766,6.7103486,10.402806,0.40500367,-0.4914411,0.016493361
1398730277140,201848,2,1542.5718,544.14343,1.0,0.021568628,1,0.7128736,7.013814,10.307637,0.37323865,-0.56291234,-0.03176499
1398730277148,201848,2,1549.0,558.0,1.0,0.025490198,1,0.9451111,7.2065473,10.056246,0.34300083,-0.55741453,-0.08582657
1398730277154,201848,1,1549.0,558.0,1.0,0.025490198,1,1.0720038,7.225701,9.662998,0.32986724,-0.49693888,-0.1414153
1398730277405,201848,0,1089.0,545.0,1.0,0.029411767,1,0.8762778,7.064092,9.440337,0.321926,-0.4529566,-0.20555615
1398730277427,201848,2,1089.0,545.0,1.0,0.033333335,1,0.6003461,6.6708446,9.548675,0.29168814,-0.44135013,-0.27855456
1398730277443,201848,2,1089.0,545.0,1.0,0.033333335,1,0.688333,6.035184,10.18254,0.18417588,-0.43310347,-0.35705075
1398730277461,201848,2,1089.0,545.0,1.0,0.033333335,1,1.2868834,5.2810106,11.270704,-0.022907447,-0.4251622,-0.4166101
1398730277481,201848,2,1099.8519,544.3148,1.0,0.033333335,1,2.0207062,4.5807066,12.431892,-0.29535335,-0.44501534,-0.43676865
1398730277492,201848,2,1120.2195,540.3101,1.0,0.033333335,1,2.4863784,3.9618053,13.1794815,-0.5326745,-0.5726862,-0.45906523
1398730277508,201848,2,1158.5037,527.9118,1.0,0.03529412,1,2.7659016,3.4805708,13.384186,-0.6032294,-0.8405506,-0.49021935
1398730277524,201848,2,1192.6805,514.267,1.0,0.033333335,1,2.944868,3.232771,12.873024,-0.62125,-0.9993755,-0.59406644
1398730277541,201848,2,1238.4644,495.78186,1.0,0.033333335,1,3.2064347,3.1986535,11.708245,-0.47433686,-1.2904528,-0.7162395
1398730277579,201848,2,1356.7944,439.56372,1.0,0.033333335,1,3.5523968,3.2501287,10.305243,-0.18753563,-1.4718798,-0.8045095
1398730277594,201848,2,1414.5736,417.52554,1.0,0.033333335,1,3.8337154,3.405752,8.8806925,0.17470746,-1.5158621,-0.8573494
1398730277607,201848,2,1466.0156,395.99298,1.0,0.033333335,1,3.970185,3.614646,7.587225,0.5155703,-1.4468343,-0.9104946
1398730277624,201848,2,1512.998,376.04257,1.0,0.033333335,1,3.8043866,3.8145618,6.6367273,0.7699956,-1.2956452,-0.97585726
1398730277643,201848,2,1555.2145,359.16003,1.0,0.033333335,1,3.3632548,4.0396166,5.8921304,0.9260717,-1.0897835,-1.0393872
1398730277657,201848,2,1589.5591,346.68573,1.0,0.03137255,1,3.0113072,4.19943,5.4204726,0.9804387,-0.8671232,-1.0943651
1398730277674,201848,2,1623.5006,334.72702,1.0,0.03137255,1,2.6713305,4.237737,5.3247046,0.9221011,-0.6441574,-1.1212431
1398730277691,201848,2,1647.0039,326.53693,1.0,0.03137255,1,2.2984335,4.213795,5.625177,0.85918194,-0.43401974,-1.1246029
1398730277707,201848,2,1664.5607,317.60324,1.0,0.033333335,1,1.8662802,4.1293993,6.2566476,0.6881397,-0.35613444,-1.1355985
1398730277724,201848,2,1681.551,310.8905,1.0,0.033333335,1,1.4850036,3.989937,7.035362,0.47769663,-0.29749137,-1.1554517
1398730277741,201848,2,1697.1683,306.0495,1.0,0.03137255,1,1.0815806,3.7948096,7.7973166,0.27122417,-0.33353242,-1.1734722
1398730277757,201848,2,1709.8289,302.2928,1.0,0.03137255,1,0.6631939,3.5637693,8.480263,0.11178834,-0.39400807,-1.1951579
1398730277780,201848,2,1719.5883,299.60294,1.0,0.029411767,1,0.28909984,3.3560722,9.370307,-0.0021380284,-0.43279803,-1.2055426
1398730277795,201848,2,1723.8715,299.0,1.0,0.029411767,1,-0.090979666,3.1310172,10.167576,-0.10567969,-0.42180246,-1.2003502
1398730277807,201848,2,1722.5151,300.4848,1.0,0.029411767,1,-0.27832595,3.008913,10.720038,-0.1826487,-0.36743546,-1.178359
1398730277809,201848,1,1722.5151,300.4848,1.0,0.029411767,1,-0.017357962,2.9801826,10.295067,-0.18112154,-0.2932153,-1.1389582
1398730278157,201848,0,1131.0,598.0,1.0,0.025490198,1,0.021547815,3.120842,9.529521,-0.08002335,-0.21930063,-1.0827587
1398730278172,201848,2,1131.0,598.0,1.0,0.029411767,1,-0.15981296,3.369839,8.504205,0.09590584,-0.16584991,-1.0348058
1398730278189,201848,2,1135.5516,595.39905,1.0,0.029411767,1,-0.39983168,3.650559,7.479486,0.19364429,-0.13561209,-1.0231993
1398730278206,201848,2,1152.2369,585.6951,1.0,0.033333335,1,-0.56563014,3.957017,6.749853,0.36254853,-0.12675454,-1.0128145
1398730278222,201848,2,1177.9379,570.8123,1.0,0.033333335,1,-0.57879823,4.2305546,6.3380504,0.46273044,-0.113926366,-0.9984592
1398730278239,201848,2,1214.6171,552.8238,1.0,0.033333335,1,-0.36870706,4.437054,6.1261635,0.48808134,-0.09285152,-0.9575313
1398730278256,201848,2,1251.9979,531.80115,1.0,0.033333335,1,-0.07182605,4.610634,6.067506,0.44012842,-0.07971791,-0.8915578
1398730278273,201848,2,1297.2151,510.23297,1.0,0.033333335,1,0.095169514,4.71538,6.041768,0.3484986,-0.106901415,-0.8167268
1398730278289,201848,2,1333.8456,495.21326,1.0,0.033333335,1,0.15143326,4.820725,6.117185,0.24801129,-0.16340645,-0.745561
1398730278306,201848,2,1373.8834,481.23267,1.0,0.033333335,1,0.13467385,4.96318,6.365584,0.16676621,-0.2284636,-0.6969972
1398730278323,201848,2,1406.0314,471.2948,1.0,0.033333335,1,0.18974048,5.113416,6.573281,0.1001819,-0.28099802,-0.66767573
1398730278339,201848,2,1439.9495,459.01837,1.0,0.033333335,1,0.24720132,5.245097,6.8557963,0.0421497,-0.310625,-0.62949663
1398730278355,201848,2,1464.7281,448.7002,1.0,0.033333335,1,0.3633201,5.4234653,7.143699,0.015577064,-0.3136793,-0.573297
1398730278372,201848,2,1487.6763,441.68634,1.0,0.03137255,1,0.5057751,5.5725045,7.2472486,-0.030848695,-0.2910773,-0.54183745
1398730278389,201848,2,1508.5859,436.63403,1.0,0.03137255,1,0.79248077,5.66528,7.2981253,-0.07086037,-0.2770274,-0.4831944
1398730278405,201848,2,1525.2556,432.02118,1.0,0.03137255,1,0.33399114,5.8424506,7.6680293,-0.102319926,-0.24740042,-0.43493605
1398730278423,201848,2,1540.9828,427.40515,1.0,0.03137255,1,0.5201403,5.891532,7.841609,-0.1469131,-0.20952678,-0.4007276
1398730278438,201848,2,1553.8739,423.53156,1.0,0.03137255,1,0.6488287,5.919664,8.240842,-0.1966986,-0.20280726,-0.38912117
1398730278455,201848,2,1566.1674,419.18723,1.0,0.03137255,1,0.6913257,5.8634,8.704719,-0.2501493,-0.2321288,-0.38881573
1398730278472,201848,2,1574.8503,416.38324,1.0,0.03137255,1,0.688333,5.878962,9.069236,-0.28863382,-0.22510384,-0.3924809
1398730278489,201848,2,1582.7397,413.3041,1.0,0.03137255,1,0.62129533,5.921459,9.156625,-0.28344148,-0.22235495,-0.41508293
1398730278505,201848,2,1587.6626,410.22495,1.0,0.03137255,1,0.48482585,5.967548,9.22067,-0.23732115,-0.22327125,-0.44593164
1398730278523,201848,2,1591.8541,407.14587,1.0,0.03137255,1,0.3417723,5.9956794,9.194932,-0.15363261,-0.20005837,-0.4822781
1398730278538,201848,2,1595.908,404.06134,1.0,0.03137255,1,0.31543607,5.9998693,9.141062,-0.106901415,-0.160963,-0.4999932
1398730278555,201848,2,1600.5,401.0,1.0,0.03137255,1,0.32441434,6.0040593,9.065046,-0.018020526,-0.13713925,-0.528093
1398730278573,201848,2,1604.0913,397.9087,1.0,0.03137255,1,0.2645593,5.9543796,8.905233,0.05222898,-0.08460484,-0.54428095
1398730278589,201848,2,1607.1738,394.82617,1.0,0.03137255,1,0.14724341,5.885546,8.914211,0.112399206,-0.05100725,-0.55741453
1398730278605,201848,2,1610.2551,391.74484,1.0,0.03137255,1,-0.046686932,5.811326,9.156026,0.15577064,-0.034208454,-0.57543504
1398730278622,201848,2,1613.323,389.3385,1.0,0.03137255,1,-0.3561375,5.720945,9.540296,0.16829337,-0.018020526,-0.60139686
1398730278647,201848,2,1616.4928,387.50723,1.0,0.03137255,1,-0.5746084,5.749077,9.812635,0.16646078,-0.0143553335,-0.623388
1398730278657,201848,2,1618.2756,385.72433,1.0,0.03137255,1,-0.6757634,5.9160724,9.755774,0.19975294,-0.0143553335,-0.6224717
1398730278672,201848,2,1620.283,383.71707,1.0,0.03137255,1,-0.46627077,6.169858,9.403227,0.28527406,0.04550946,-0.5907067
1398730278705,201848,2,1623.362,380.6379,1.0,0.03137255,1,-0.84694886,6.3751607,9.100959,0.3943135,0.13225232,-0.53969944
1398730278723,201848,2,1624.899,379.10095,1.0,0.03137255,1,-1.1390414,6.7881603,7.9996266,0.45173484,0.22296582,-0.50426924
1398730278738,201848,2,1626.4384,377.56165,1.0,0.03137255,1,-2.0733786,7.369353,7.731476,0.5479461,0.29535335,-0.49388456
1398730278788,201848,2,1627.1853,376.81473,1.0,0.03137255,1,-2.4426842,7.743447,7.390302,0.58184916,0.3463606,-0.4709771
1398730278804,201848,2,1628.3019,375.6981,1.0,0.03137255,1,-3.1615434,7.844003,7.4561424,0.5390886,0.46486846,-0.43371433
1398730278921,201848,2,1629.0741,376.0,1.0,0.03137255,1,-4.1078515,7.6291237,8.14268,0.42241332,0.52595496,-0.3643811
1398730278937,201848,2,1630.3702,376.0,1.0,0.03137255,1,-4.597466,6.96593,9.415796,0.2434298,0.5525276,-0.25870144
1398730278954,201848,2,1630.0,376.0,1.0,0.03137255,1,-4.3239284,5.9370217,11.313202,-0.026572637,0.591623,-0.14538592
1398730278971,201848,2,1631.5,374.5,1.0,0.03137255,1,-3.7816415,5.079299,13.215395,-0.37323865,0.6282749,-0.01985312
1398730278987,201848,2,1632.2626,375.0,1.0,0.03137255,1,-3.3028011,4.2521024,14.689625,-0.68661255,0.63713247,0.112704635
1398730279005,201848,2,1632.0,375.0,1.0,0.03137255,1,-2.7515364,3.6463692,15.477317,-0.8772025,0.50762904,0.18600847
1398730279038,201848,2,1632.0,375.0,1.0,0.03137255,1,-2.2409728,3.3476925,15.008652,-0.9074403,0.1826487,0.18325958
1398730279104,201848,2,1632.0,375.0,1.0,0.03137255,1,-1.9189527,3.2746694,13.710995,-0.8454375,-0.21319197,0.17256944
1398730279120,201848,2,1632.0,375.0,1.0,0.03137255,1,-1.7340006,3.3315318,11.742961,-0.5519168,-0.38087448,0.1695151
1398730279156,201848,2,1633.2471,375.0,1.0,0.03137255,1,-1.851915,3.5739446,9.643845,-0.0870483,-0.5720753,0.1908954
1398730279203,201848,2,1633.0,375.0,1.0,0.03137255,1,-1.9542671,3.8833952,7.813477,0.39522982,-0.5531385,0.21319197
1398730279260,201848,2,1634.4515,375.0,1.0,0.03137255,1,-1.9973627,4.2383356,6.5744777,0.75502944,-0.3454443,0.2510656
1398730279270,201848,2,1635.6122,375.0,1.0,0.03137255,1,-2.1110873,4.660912,5.872977,0.94959,-0.043066,0.31612277
1398730279286,201848,2,1637.2356,375.0,1.0,0.03137255,1,-2.6623523,4.891354,5.4504004,1.0122037,0.20861048,0.3817908
1398730279303,201848,2,1640.5502,375.0,1.0,0.03137255,1,-2.9670146,5.2379146,5.5222263,0.9691377,0.3475823,0.42730024
1398730279320,201848,2,1643.628,375.0,1.0,0.03137255,1,-3.4554317,5.167286,5.834071,0.84329945,0.4147775,0.45112398
1398730279336,201848,2,1646.712,375.0,1.0,0.03137255,1,-3.7523127,4.875193,6.3661823,0.65209866,0.45173484,0.4633413
1398730279354,201848,2,1648.396,375.0,1.0,0.03137255,1,-3.7726634,4.5765166,6.9928646,0.42577308,0.46517387,0.47769663
1398730279369,201848,2,1649.9384,375.0,1.0,0.03137255,1,-3.6152446,4.2000284,7.5566993,0.31398472,0.44684792,0.49235737
1398730279387,201848,2,1651.4751,375.0,1.0,0.03137255,1,-3.3105824,3.9103298,8.000824,0.10995574,0.4260785,0.52931476
1398730279403,201848,2,1653.0146,375.0,1.0,0.03137255,1,-2.9370868,3.74094,8.407838,-0.05222898,0.37110063,0.5635232
1398730279421,201848,2,1654.5542,375.0,1.0,0.03137255,1,-2.5019407,3.6236243,8.634688,-0.15699236,0.3210097,0.5983425
1398730279436,201848,2,1656.0908,375.0,1.0,0.03137255,1,-1.9309237,3.638588,8.583213,-0.2003638,0.2742785,0.6209445
1398730279453,201848,2,1657.5,375.0,1.0,0.03137255,1,-1.3227965,3.78643,8.273164,-0.18875736,0.22327125,0.61819565
1398730279504,201848,2,1658.1853,375.0,1.0,0.03137255,1,-0.91099375,3.9564183,7.8308353,-0.11484267,0.15607607,0.6053675
1398730279537,201848,2,1658.0,375.0,1.0,0.03137255,1,-0.6063316,4.2066126,7.4561424,-0.015271631,0.06994407,0.5653558
1398730279553,201848,2,1659.5,375.0,1.0,0.03137255,1,-0.4237737,4.453215,7.138911,0.07147124,-0.029932396,0.48349985
1398730279606,201848,2,1660.0968,375.0,1.0,0.03137255,1,-0.39624038,4.735731,6.799533,0.13164146,-0.122478485,0.3915646
1398730279685,201848,2,1661.0223,375.0,1.0,0.03137255,1,-0.49559975,5.046977,6.4164605,0.15332718,-0.17684549,0.34788775
1398730279719,201848,2,1663.2604,373.73956,1.0,0.03137255,1,-0.6326678,5.3223104,6.002862,0.18600847,-0.18417588,0.26725355
1398730279741,201848,2,1665.5999,372.20004,1.0,0.03137255,1,-0.65062433,5.573103,5.8825536,0.19517145,-0.16065755,0.20891592
1398730279754,201848,2,1669.0128,369.3248,1.0,0.03137255,1,-0.6961141,5.7041855,6.0022635,0.16646078,-0.10170906,0.1740966
1398730279768,201848,2,1675.3951,365.36295,1.0,0.03137255,1,-0.760159,5.6736593,6.169259,0.09407325,-0.03940081,0.15332718
1398730279785,201848,2,1684.5353,360.73233,1.0,0.029411767,1,-0.87448215,5.6706667,6.4044895,0.0061086523,0.011301007,0.13775012
1398730279802,201848,2,1693.7815,356.10928,1.0,0.029411767,1,-1.0289081,5.5766945,6.6283474,-0.0711658,0.048258353,0.129198
1398730279819,201848,2,1704.4934,350.00375,1.0,0.027450982,1,-1.1965023,5.5204306,6.8809357,-0.13103059,0.09132435,0.12583824
1398730279835,201848,2,1715.2805,346.91986,1.0,0.025490198,1,-1.3682863,5.478532,7.0610995,-0.17623462,0.12156218,0.12156218
1398730279852,201848,2,1720.1569,346.0,1.0,0.025490198,1,-1.4574703,5.4922986,7.189788,-0.20433442,0.12705997,0.11575896
1398730279868,201848,2,1721.0,346.0,1.0,0.029411767,1,-1.496376,5.5431757,7.302315,-0.2134974,0.12034045,0.112704635
1398730279879,201848,1,1721.0,346.0,1.0,0.029411767,1,-1.5693992,5.6000376,7.4286094,-0.21166481,0.09193522,0.110872045
1398730280276,201848,0,1143.0,425.0,1.0,0.029411767,1,-1.6101006,5.6628857,7.6369047,-0.1966986,0.06291912,0.10476339
1398730280300,201848,2,1145.715,425.90503,1.0,0.029411767,1,-1.6603789,5.7400985,7.8068933,-0.18112154,-0.0036651916,0.08979719
1398730280317,201848,2,1154.6395,427.43994,1.0,0.033333335,1,-1.6484078,5.861604,7.826047,-0.17623462,-0.05955936,0.071776666
1398730280334,201848,2,1169.801,431.93365,1.0,0.03529412,1,-1.5783775,6.0118403,7.7368627,-0.16982053,-0.098043874,0.053450707
1398730280351,201848,2,1183.6193,438.56622,1.0,0.037254903,1,-1.3880384,6.1507044,7.702147,-0.13561209,-0.12492194,0.043676864
1398730280370,201848,2,1197.5144,446.28577,1.0,0.037254903,1,-1.1599907,6.2823853,7.750031,-0.09560041,-0.14935656,0.04337143
1398730280386,201848,2,1213.0107,455.6065,1.0,0.037254903,1,-1.067814,6.439804,7.6590514,-0.06658431,-0.17470746,0.044898596
1398730280402,201848,2,1227.2214,463.6786,1.0,0.037254903,1,-1.0390835,6.525397,7.5387425,-0.043066,-0.18600847,0.04428773
1398730280417,201848,2,1238.7294,469.7025,1.0,0.037254903,1,-0.98341835,6.6229606,7.410054,-0.021380283,-0.17745635,0.0421497
1398730280435,201848,2,1249.5062,475.86072,1.0,0.037254903,1,-0.8295909,6.699575,7.303512,-0.013744468,-0.15027285,0.040011674
1398730280450,201848,2,1263.5403,482.0161,1.0,0.037254903,1,-0.7200562,6.7133417,7.3124905,-0.015882496,-0.13561209,0.037873644
1398730280467,201848,2,1285.4702,486.89404,1.0,0.03529412,1,-0.6356605,6.667852,7.4322004,-0.039095376,-0.122783914,0.032070424
1398730280484,201848,2,1305.8708,488.83624,1.0,0.03529412,1,-0.4830302,6.615778,7.743447,-0.08155051,-0.16249016,0.016493361
1398730280500,201848,2,1320.0747,489.0,1.0,0.03529412,1,-0.374094,6.534375,8.081628,-0.14782938,-0.25503623,-0.0076358155
1398730280516,201848,2,1341.0225,490.91852,1.0,0.03529412,1,-0.21547815,6.4505777,8.488044,-0.21074851,-0.36743546,-0.03359759
1398730280534,201848,2,1357.0815,491.4535,1.0,0.033333335,1,-0.12210429,6.3907228,8.810063,-0.23518312,-0.4636467,-0.055283304
1398730280549,201848,2,1369.9587,492.9948,1.0,0.033333335,1,-0.06344634,6.439804,9.068039,-0.23884831,-0.5308419,-0.07513642
1398730280566,201848,2,1379.0,494.5,1.0,0.033333335,1,-0.17537527,6.495469,9.098565,-0.21013765,-0.5720753,-0.09590584
1398730280584,201848,2,1386.384,496.07678,1.0,0.033333335,1,-0.32800564,6.549339,9.036316,-0.16218472,-0.59040123,-0.1282817
1398730280599,201848,2,1393.4723,497.0,1.0,0.033333335,1,-0.37229836,6.6486983,8.974665,-0.09193522,-0.5992588,-0.1740966
1398730280616,201848,2,1399.6233,498.15582,1.0,0.033333335,1,-0.28909984,6.7121444,9.072228,-0.059253927,-0.6218608,-0.19120082
1398730280644,201848,2,1405.0948,498.0,1.0,0.033333335,1,-0.23104046,6.7085533,9.159617,-0.016187929,-0.6429357,-0.2134974
1398730280654,201848,2,1409.7047,498.0,1.0,0.033333335,1,-0.017357962,6.7444663,9.191938,0.0033597588,-0.7122689,-0.23671028
1398730280683,201848,2,1416.6355,499.0,1.0,0.033333335,1,0.207697,6.9168487,9.269751,0.014049901,-0.80909103,-0.25534168
1398730280699,201848,2,1417.8536,499.0,1.0,0.033333335,1,0.48602295,7.0491285,9.593566,0.029321533,-0.90224797,-0.2751948
1398730280716,201848,2,1419.3932,499.0,1.0,0.033333335,1,0.7062895,7.378331,9.682152,0.047647487,-0.9975429,-0.30879238
1398730280749,201848,2,1419.0,499.0,1.0,0.033333335,1,0.770933,7.4591355,9.785102,0.08460484,-1.0891727,-0.36010507
1398730280782,201848,2,1419.0,499.54724,1.0,0.033333335,1,0.7565677,7.5692687,9.665991,0.14355333,-1.1349876,-0.41508293
1398730280799,201848,2,1419.0,500.7813,1.0,0.033333335,1,0.7350199,7.848193,9.354146,0.22357668,-1.103528,-0.4465425
