userid,ATMS_1,ATMS_2,ATMS_3,ATMS_4,ATMS_5,ATMS_6,ATMS_7,ATMS_8,max_TMS_1,max_TMS_2,max_TMS_3,max_TMS_4,max_TMS_5,max_TMS_6,max_TMS_7,max_TMS_8,min_TMS_1,min_TMS_2,min_TMS_3,min_TMS_4,min_TMS_5,min_TMS_6,min_TMS_7,min_TMS_8,length_1,length_2,length_3,length_4,length_5,length_6,length_7,length_8,accel_x_1,accel_x_2,accel_x_3,accel_x_4,accel_x_5,accel_x_6,accel_x_7,accel_x_8,accel_y_1,accel_y_2,accel_y_3,accel_y_4,accel_y_5,accel_y_6,accel_y_7,accel_y_8,accel_z_1,accel_z_2,accel_z_3,accel_z_4,accel_z_5,accel_z_6,accel_z_7,accel_z_8,max_accel_x_1,max_accel_x_2,max_accel_x_3,max_accel_x_4,max_accel_x_5,max_accel_x_6,max_accel_x_7,max_accel_x_8,min_accel_x_1,min_accel_x_2,min_accel_x_3,min_accel_x_4,min_accel_x_5,min_accel_x_6,min_accel_x_7,min_accel_x_8,max_accel_y_1,max_accel_y_2,max_accel_y_3,max_accel_y_4,max_accel_y_5,max_accel_y_6,max_accel_y_7,max_accel_y_8,min_accel_y_1,min_accel_y_2,min_accel_y_3,min_accel_y_4,min_accel_y_5,min_accel_y_6,min_accel_y_7,min_accel_y_8,max_accel_z_1,max_accel_z_2,max_accel_z_3,max_accel_z_4,max_accel_z_5,max_accel_z_6,max_accel_z_7,max_accel_z_8,min_accel_z_1,min_accel_z_2,min_accel_z_3,min_accel_z_4,min_accel_z_5,min_accel_z_6,min_accel_z_7,min_accel_z_8,total_accel_1,total_accel_2,total_accel_3,total_accel_4,total_accel_5,total_accel_6,total_accel_7,total_accel_8,gyro_x_1,gyro_x_2,gyro_x_3,gyro_x_4,gyro_x_5,gyro_x_6,gyro_x_7,gyro_x_8,gyro_y_1,gyro_y_2,gyro_y_3,gyro_y_4,gyro_y_5,gyro_y_6,gyro_y_7,gyro_y_8,gyro_z_1,gyro_z_2,gyro_z_3,gyro_z_4,gyro_z_5,gyro_z_6,gyro_z_7,gyro_z_8,max_gyro_x_1,max_gyro_x_2,max_gyro_x_3,max_gyro_x_4,max_gyro_x_5,max_gyro_x_6,max_gyro_x_7,max_gyro_x_8,min_gyro_x_1,min_gyro_x_2,min_gyro_x_3,min_gyro_x_4,min_gyro_x_5,min_gyro_x_6,min_gyro_x_7,min_gyro_x_8,max_gyro_y_1,max_gyro_y_2,max_gyro_y_3,max_gyro_y_4,max_gyro_y_5,max_gyro_y_6,max_gyro_y_7,max_gyro_y_8,min_gyro_y_1,min_gyro_y_2,min_gyro_y_3,min_gyro_y_4,min_gyro_y_5,min_gyro_y_6,min_gyro_y_7,min_gyro_y_8,max_gyro_z_1,max_gyro_z_2,max_gyro_z_3,max_gyro_z_4,max_gyro_z_5,max_gyro_z_6,max_gyro_z_7,max_gyro_z_8,min_gyro_z_1,min_gyro_z_2,min_gyro_z_3,min_gyro_z_4,min_gyro_z_5,min_gyro_z_6,min_gyro_z_7,min_gyro_z_8,total_gyro_1,total_gyro_2,total_gyro_3,total_gyro_4,total_gyro_5,total_gyro_6,total_gyro_7,total_gyro_8
kpDzmIQuPugqYHRIfvfrFexg0lx2,2.05935563909038e-06,1.5944654896193e-06,5.882352941176e-08,6.5479544395924e-07,1.3804852757865e-06,9.4586295027679e-07,1.69326761792534e-06,1.41708367985118e-06,3.4244187241948e-06,2.54033210372814e-06,5.882352941176e-08,1.68011106371262e-06,2.05882352941176e-06,1.22721447323677e-06,1.81210844714698e-06,2.00086486490529e-06,3.448275862069e-08,4.50693909433e-07,5.882352941176e-08,1.3975424859374e-07,2.941176470588e-08,6.5766705220582e-07,1.61764705882353e-06,9.1507936388847e-07,812.296504,244.321707,1.0,131.831108,373.162299,99.181269,112.206601,122.222801,-2.520016,-2.173639,-2.77967,-2.989827,-3.057909,-1.481052,-2.109293,-1.676539,8.339724,8.429684,8.95431,8.827157,8.459399,8.367734,7.766787,8.152855,4.28263,4.602852,-0.651223,1.468978,3.674074,5.035008,2.972797,6.014832,-1.20189,-0.826,-2.77967,-2.46603,-1.40779,-1.075,-1.49398,-0.869095,-3.50032,-3.79242,-2.77967,-3.41174,-3.72538,-1.73819,-2.65996,-2.70784,9.14585,9.78031,8.95431,9.05727,9.27753,8.64546,7.91044,8.28873,7.64229,7.46751,8.95431,8.65265,7.91044,8.00621,7.57525,8.02536,6.1507,6.08367,-0.651223,3.26809,4.80516,6.3997,4.20182,6.61518,2.68151,1.75974,-0.651223,-0.19393,0.474052,3.67271,2.19548,5.47075,9.778813,10.031183,9.398421,9.496378,9.815309,9.906553,8.635067,10.305256,-0.568838,-0.535194,-0.236405,0.325998,0.248753,-0.002443,0.227649,-0.098502,-0.848095,-0.739224,-0.211359,0.4348,0.62605,0.270491,0.415389,-0.570701,-0.098441,-0.138514,0.097738,0.181156,-0.054018,0.000855,0.101404,0.260992,-0.208305,-0.26145,-0.236405,0.695776,0.572992,0.313374,0.350637,0.222966,-0.73426,-0.837496,-0.236405,0.031765,-0.582765,-0.160658,0.065973,-0.378736,0.01405,-0.510683,-0.211359,0.912633,1.0739,0.690889,0.600481,-0.365297,-2.13742,-1.40866,-0.211359,-0.03543,-0.453262,0.078191,0.269392,-0.696997,0.163101,0.080634,0.097738,0.286496,0.199142,0.164934,0.149662,0.301767,-0.490525,-0.313985,0.097738,0.074526,-0.326813,-0.143553,0.069028,0.229074,1.118856,0.952254,0.331832,0.605584,0.825474,0.345059,0.507061,0.67763
kpDzmIQuPugqYHRIfvfrFexg0lx2,1.47804320895964e-06,9.2633967962321e-07,,5.6081331175656e-07,1.08607923663101e-06,7.2982729901376e-07,5.7630737889294e-07,2.02485024380116e-06,2.58890365701946e-06,1.99653679393849e-06,,2.17726535568491e-06,2.12339351039792e-06,9.7628120948833e-07,6.3354880083935e-07,3.20278199382974e-06,7.6571075253987e-07,1.414213562373e-08,,8.318903308077e-08,5.0389110926866e-07,1.5151515151515e-07,5.2941176470588e-07,8.318903308077e-08,680.231156,185.042232,,153.506915,383.077367,78.835475,28.825715,396.689391,-2.07686,-2.285744,,-2.760035,-2.584143,-2.162563,-1.454877,-2.192851,8.576249,8.312907,,9.019916,8.707871,8.769365,8.481857,8.573876,3.73724,3.801754,,1.398053,3.669513,3.303998,3.895363,4.557362,-1.12767,-1.99916,,-2.31759,-1.24738,-2.01352,-1.17316,-1.54665,-2.60968,-2.81079,,-3.3016,-3.72538,-2.48518,-1.75016,-2.63602,9.5816,9.07642,,9.91678,9.24401,9.21768,8.62152,9.5816,7.80989,7.95114,,8.7125,8.20014,8.52815,8.32703,8.15705,5.97114,5.85861,,2.95444,4.58729,3.86424,4.34308,5.80354,0.378284,0.976834,,-0.040701,2.58574,2.19548,3.19865,2.54025,9.697704,9.568056,,9.581624,9.83048,9.644697,9.462903,10.008737,-0.545891,-0.202563,,0.221622,0.215147,-0.000153,0.103847,-0.424674,-0.663594,-0.467618,,0.227771,0.395922,0.15516,-0.033394,-0.363892,-0.185759,-0.075503,,0.137241,-0.064426,-0.010079,0.040521,0.054734,-0.098349,0.079412,,0.519235,0.492968,0.171653,0.14111,0.199753,-1.14354,-0.566883,,-0.350026,-0.054367,-0.503353,0.07086,-1.09834,-0.187536,-0.227853,,0.769079,1.01281,0.368963,0.046426,-0.0562,-1.52961,-1.20524,,-0.36041,0.075747,-0.375682,-0.075747,-0.583376,0.002443,0.055589,,0.257785,0.147829,0.072082,0.076358,0.157603,-0.334143,-0.277333,,-0.135612,-0.200364,-0.045815,-0.012828,-0.07025,0.939221,0.558995,,0.495873,0.508766,0.438853,0.134953,0.644988
kpDzmIQuPugqYHRIfvfrFexg0lx2,1.95202214752971e-06,1.80381420637008e-06,,8.0301027142116e-07,1.20689386504795e-06,9.3339701030465e-07,7.5905959189615e-07,2.5985119302296e-06,2.76489205922646e-06,2.87032303500138e-06,,2.93173009029038e-06,2.08471119372581e-06,1.37436854187255e-06,8.0008650051385e-07,3.62553875306829e-06,1.5882933409674e-07,7.0832909287014e-07,,8.838834764832e-08,5.882352941176e-08,1.3153341044116e-07,7.1803268327845e-07,8.9486381645477e-07,681.148862,266.995129,,199.908295,295.856286,132.01645,25.808026,297.054603,-1.946353,-1.135151,,-2.372872,-1.893416,-1.505952,-1.18154,-1.696049,8.577893,8.627806,,9.150861,8.860741,8.698817,8.450335,8.323682,3.859586,4.47117,,1.639375,3.520875,3.217124,4.085705,4.886562,-0.557849,-0.409408,,-1.27132,-0.92895,-0.837971,-1.14922,-0.773327,-3.21541,-2.3128,,-3.19387,-2.75094,-2.30322,-1.21386,-2.83952,9.58399,9.48822,,11.2432,9.52653,9.33499,8.48026,8.62391,7.80989,7.98945,,7.75482,8.26478,8.339,8.42041,7.78116,5.50666,6.87375,,8.17141,5.88016,4.18985,4.24013,5.80354,1.0343,1.67355,,-3.2202,-0.02873,0.603339,3.93128,3.56975,9.761789,9.981445,,9.945178,9.832814,9.477844,9.46159,9.861091,-0.607268,-0.562378,,0.321538,0.205352,0.109694,0.16249,-0.648496,-0.89383,-0.798782,,0.368185,0.408007,0.148789,0.205556,-0.31093,-0.13154,-0.087812,,0.145108,-0.067806,0.086219,0.248928,0.184481,-0.242514,-0.21869,,1.13377,0.481973,0.294437,0.171653,0.102625,-1.03603,-0.836885,,-0.084299,-0.151495,-0.390954,0.153327,-1.16309,-0.112399,-0.287718,,1.383,0.832609,0.400728,0.299324,-0.114232,-1.923,-1.70248,,-0.041539,-0.262061,-0.485638,0.111788,-0.420275,0.0562,0.052534,,0.284052,0.227853,0.218079,0.260839,0.284663,-0.445932,-0.225409,,0.015882,-0.199753,-0.102014,0.237016,0.082467,1.133478,0.995986,,0.602713,0.573016,0.396872,0.371549,0.847769
kpDzmIQuPugqYHRIfvfrFexg0lx2,1.73190426950824e-06,9.7186798291447e-07,8.987712429687e-08,7.4750677981423e-07,1.2206120214463e-06,1.48010465740916e-06,1.11752054027793e-06,1.57761777200039e-06,3e-06,1.78904780302889e-06,1.3975424859374e-07,1.53955909744734e-06,1.97212407226355e-06,1.71296703277189e-06,1.11752054027793e-06,2.12661649206336e-06,2e-08,8.318903308077e-08,4e-08,8.318903308077e-08,5.3266971400808e-07,1.02899151085505e-06,1.11752054027793e-06,9.3008166475541e-07,995.207297,97.922192,3.236068,171.924374,405.550051,99.125142,36.878178,166.57721,-2.05439,-1.783682,-2.97719,-2.721808,-2.647987,-1.620875,-1.80762,-1.690306,8.515184,9.111532,9.249995,8.737838,8.459911,8.349182,7.80989,7.87788,4.10333,2.901774,1.725025,1.829769,4.277071,4.16711,4.40533,5.728366,-0.019154,-1.04627,-2.93769,-2.13563,-1.32639,-1.35751,-1.80762,-1.55144,-3.68228,-2.25055,-3.01669,-3.6751,-4.45561,-1.98719,-1.80762,-1.81002,9.23444,9.76595,9.35893,9.01896,9.00699,8.53294,7.80989,7.95114,8.00142,8.12831,9.14106,8.18578,7.65905,8.2169,7.80989,7.8051,5.37977,4.71179,2.11169,4.00311,6.46674,5.37498,4.40533,6.05254,1.41497,0.919373,1.33836,0.47884,1.7334,3.0981,4.40533,5.14753,9.77561,9.854984,9.877376,9.395524,9.940721,9.503998,9.147065,9.890609,-0.429586,-0.298,-0.06017,0.365705,0.265115,0.131183,0.189979,-0.140621,-0.797074,-0.859997,-0.167072,0.386118,0.561123,0.393703,0.674395,-0.343306,-0.0091,-0.078903,0.020769,0.243837,-0.063661,0.058185,0.164323,0.145142,-0.038484,0.031154,-0.053756,0.758695,0.519846,0.17654,0.189979,0.129503,-0.865596,-0.558331,-0.066584,-0.078191,-0.065973,0.075136,0.189979,-0.393397,-0.178373,-0.335365,-0.135001,0.83994,1.00915,0.707382,0.674395,0.21869,-1.73608,-1.53572,-0.199142,-0.040928,0.073915,0.097738,0.674395,-0.67745,0.161268,0.064752,0.025656,0.413556,0.213192,0.172264,0.164323,0.160658,-0.284052,-0.280998,0.015882,0.014661,-0.211359,-0.05681,0.164323,0.125838,0.965496,0.933771,0.179612,0.613125,0.686124,0.430948,0.719655,0.504095
kpDzmIQuPugqYHRIfvfrFexg0lx2,2.14595933750029e-06,1.5881136702311e-06,5.882352941176e-08,7.1278919853963e-07,1.37456493085968e-06,1.22224235480551e-06,1.17905904384221e-06,1.7965836148684e-06,3.31297125654794e-06,2.12356200072761e-06,5.882352941176e-08,1.90519232243549e-06,1.98848845048763e-06,1.6357815410378e-06,1.35294117647059e-06,3.18196247869052e-06,1.54742730039249e-06,1.1267347735825e-06,5.882352941176e-08,1.9165319152536e-07,5.882352941176e-08,8.5009190679597e-07,1.00517691121383e-06,4.7854386692183e-07,669.12703,190.579009,1.0,170.427921,326.107164,120.086268,40.088007,303.750267,-2.121543,-1.722867,-2.7246,-3.234086,-2.856482,-1.467645,-2.157175,-2.527251,8.312387,8.838434,9.165,8.697417,8.388086,8.29591,7.92361,8.05854,4.433358,4.223374,2.56419,1.925895,3.702234,4.10079,4.83868,4.936501,-0.916979,-0.948104,-2.7246,-2.09253,-1.49398,-0.679953,-2.1476,-2.04944,-3.48835,-3.03585,-2.7246,-4.36463,-4.16112,-2.03986,-2.16675,-3.06458,8.72926,9.57441,9.165,9.2895,8.81306,8.48505,7.93199,8.9591,7.91044,8.01339,9.165,7.90805,8.11634,8.00382,7.91523,7.69496,5.6575,5.42047,2.56419,5.80833,4.70939,5.44441,5.29837,7.99185,2.33914,3.28006,2.56419,0.203507,0.895431,2.68151,4.37899,0.138864,9.735309,10.034555,9.89928,9.64585,9.686461,9.422919,9.539974,10.072091,-0.436122,-0.383868,-0.646295,0.300912,0.119577,0.242514,0.391259,-0.497855,-1.051946,-0.827356,-0.547946,0.377759,0.648892,0.161024,0.048564,-0.52578,-0.042257,-0.006475,0.333532,0.175502,-0.12986,0.158336,0.248622,0.104458,-0.102014,-0.116675,-0.646295,0.750753,0.383013,0.40928,0.434325,0.072082,-1.09345,-0.671341,-0.646295,-0.095295,-0.464258,0.10568,0.348193,-0.716545,-0.502131,-0.586431,-0.547946,0.942565,1.07207,0.278555,0.167377,-0.306654,-1.67316,-1.23639,-0.547946,-0.108123,-0.45204,0.067195,-0.07025,-0.733038,0.163712,0.26817,0.333532,0.337198,0.320093,0.298713,0.257174,0.226631,-0.238848,-0.267559,0.333532,-0.044593,-0.271224,-0.038484,0.24007,0.026267,1.214493,0.95337,0.910596,0.570896,0.801341,0.353603,0.480254,0.774402
kpDzmIQuPugqYHRIfvfrFexg0lx2,2.46524567065705e-06,1.52007432691565e-06,1.875e-07,9.4004722516573e-07,1.53105715776257e-06,1.60586516136136e-06,1.28757806023084e-06,1.76785575002433e-06,3.33553646201625e-06,2.74649824233618e-06,1.875e-07,2.1891522430504e-06,2.91161615782696e-06,2.054617552538e-06,1.54616460960662e-06,2.23606797749979e-06,4.0316158684003e-07,5.9988464865797e-07,1.875e-07,8.318903308077e-08,5.882352941176e-08,1.0120382667109e-06,1.02899151085505e-06,1.17049744944412e-06,877.158821,190.017443,3.0,241.282331,275.679016,133.716061,42.231489,108.888602,-2.266464,-2.100912,-2.09253,-3.097913,-2.536258,-1.383848,-1.720235,-2.379837,8.322245,8.495023,9.41161,8.764252,8.395667,8.243838,7.87932,7.91523,4.453919,4.31116,1.09415,2.527541,4.00417,3.569755,4.71658,6.583257,-0.814029,-0.725443,-2.09253,-2.1883,-1.58017,-0.878672,-1.68552,-1.38864,-3.76608,-2.51631,-2.09253,-4.1276,-3.21541,-1.90339,-1.75495,-3.02148,8.72926,9.59596,9.41161,9.24162,9.22725,8.64786,8.09719,7.93917,8.08522,7.91762,9.41161,8.20732,7.22091,7.66863,7.66145,7.86974,5.6575,6.53856,1.09415,6.0717,6.51462,5.74369,5.08768,7.20176,2.98318,1.29766,1.09415,0.361524,0.232238,1.68552,4.34548,6.10521,9.761502,10.011604,9.703311,9.792136,9.893708,9.200848,9.34572,10.593364,-0.598325,-0.481871,-0.37446,0.370983,0.201993,0.050243,0.37782,-0.14335,-0.95525,-0.862746,-0.562607,0.381885,0.637608,0.288786,-0.101709,-0.792699,-0.088647,-0.188655,0.130725,0.18528,-0.134933,0.10797,0.24679,0.182852,-0.277333,-0.117286,-0.37446,0.765414,0.427606,0.312763,0.393397,0.149662,-0.887587,-0.800233,-0.37446,-0.116675,-0.099571,-0.147219,0.362243,-0.420275,-0.376293,-0.522901,-0.562607,0.979217,1.6359,0.544892,0.07025,-0.583376,-1.83321,-1.42271,-0.562607,-0.259618,-0.053756,0.06353,-0.273668,-0.902859,0.159436,0.003665,0.130725,0.417832,0.19792,0.227242,0.274889,0.272446,-0.313374,-0.326202,0.130725,-0.067195,-0.244346,-0.078802,0.21869,0.086743,1.207212,1.019665,0.688357,0.654532,0.747608,0.374051,0.493139,0.862087
kpDzmIQuPugqYHRIfvfrFexg0lx2,2.02564577340275e-06,1.23423191849092e-06,,8.8566208453277e-07,1.40731575809917e-06,1.14591269798269e-06,1.42849511226228e-06,1.72771276315513e-06,3.25e-06,2.25433609960893e-06,,1.8507189678306e-06,2.19552100878129e-06,1.42521928137392e-06,1.5e-06,2.58890365701946e-06,1.492537313433e-08,6.0633906259083e-07,,2.4988518943137e-07,3.030303030303e-08,9.2511136499841e-07,1.34941997022994e-06,1.34267202476627e-06,757.789844,248.804064,,213.267526,267.652837,110.779142,94.29339,173.601047,-2.057879,-1.793737,,-2.702616,-2.721729,-1.8579,-1.939303,-1.922066,8.490595,8.34475,,8.956709,8.348102,8.483614,7.818667,8.128314,4.257521,4.33135,,2.812535,3.470873,4.730942,4.197837,5.2524,-1.14922,-1.07021,,-1.71185,-2.0662,-1.49398,-1.81959,-1.4868,-2.88262,-2.95684,,-3.44286,-3.58891,-2.03507,-2.10929,-2.54025,8.85376,9.21528,,9.32302,8.78672,8.74841,7.98227,8.28154,8.13789,7.82904,,8.66701,7.69736,8.20493,7.73088,7.88171,5.46596,5.48272,,4.56335,4.69264,5.94959,4.94403,5.74848,1.64482,1.3623,,1.35512,0.744597,3.55778,3.56497,4.47476,9.792846,9.708947,,9.838395,9.557721,9.919409,9.101098,9.885851,-0.580097,-0.301095,,0.369296,0.240192,0.074159,0.175726,-0.198409,-0.824797,-0.508606,,0.415777,0.473115,0.28674,0.169821,-0.574336,-0.09941,-0.117469,,0.170876,-0.022663,-0.012095,0.01181,0.087109,-0.092852,0.029932,,0.617585,0.404393,0.382402,0.213192,0.094073,-0.93157,-0.72754,,0.203418,-0.259618,-0.121562,0.122173,-0.428827,-0.224798,-0.305433,,0.701884,0.841772,0.441656,0.39523,-0.364076,-1.57725,-1.03419,,0.0,-0.475253,0.166766,-0.093462,-0.72021,0.068417,0.291994,,0.326813,0.216246,0.061086,0.025656,0.133169,-0.343917,-0.408058,,0.014661,-0.124006,-0.109345,-0.003054,0.029932,1.062004,0.660957,,0.608635,0.672555,0.367376,0.308594,0.640535
kpDzmIQuPugqYHRIfvfrFexg0lx2,2.10788042354258e-06,1.29908008662756e-06,1.8601633295108e-07,7.1512769515572e-07,1.54914395108708e-06,1.30034078100842e-06,1.32508906259083e-06,2.12591927582651e-06,3.18239533005108e-06,2.3352274401505e-06,1.8601633295108e-07,1.45907719124109e-06,2.9375e-06,1.43123824242311e-06,1.4375e-06,3.36118697109686e-06,1.76725776275e-07,2.8747978728803e-07,1.8601633295108e-07,1.9764235376052e-07,5.882352941176e-08,1.22403835568734e-06,1.21267812518166e-06,9.6477761569745e-07,746.172281,178.852629,3.162278,137.922098,359.835013,86.249312,43.615528,234.415606,-2.133075,-1.91596,-3.7182,-3.011665,-2.597908,-1.698287,-1.82438,-1.889425,8.531977,8.730158,8.81066,8.84945,8.512385,8.479467,8.12951,8.294312,3.968151,3.700538,0.577003,2.492123,3.43129,3.850673,3.709815,5.276023,-0.608127,-0.474052,-3.7182,-2.00634,-1.49398,-1.63524,-1.5682,-1.51553,-3.62961,-3.68707,-3.7182,-4.76686,-3.92649,-1.75495,-2.08056,-2.26252,9.086,9.49301,8.81066,9.32063,9.1243,8.58561,8.20014,8.45871,7.83622,8.05409,8.81066,8.55209,7.67342,8.35098,8.05888,8.1331,5.55934,6.04057,0.577003,5.14514,5.29597,4.99191,4.15633,6.17943,2.43251,0.720655,0.577003,0.648829,0.512359,2.82516,3.2633,4.43167,9.731491,9.950229,9.580484,9.812115,9.681591,9.498239,9.133522,10.029281,-0.443732,-0.425544,-0.199753,0.398162,0.157603,-0.013235,0.223882,-0.383114,-0.853379,-0.683329,-0.087965,0.360288,0.548658,0.347175,0.394619,-0.534609,-0.04443,-0.079794,0.089186,0.23671,-0.131387,0.033394,0.104152,0.06353,-0.189368,0.007941,-0.199753,0.601091,0.315817,0.065363,0.253509,-0.002443,-0.76969,-0.824668,-0.199753,-0.027489,-0.126449,-0.053145,0.194255,-0.725708,-0.359189,-0.239459,-0.087965,0.609644,1.0965,0.467923,0.459371,-0.207083,-1.92117,-1.05985,-0.087965,0.090408,-0.012828,0.233351,0.329867,-0.701273,0.199142,0.257174,0.089186,0.451429,0.168599,0.076969,0.116064,0.187536,-0.257174,-0.344528,0.089186,0.023213,-0.315206,-0.010385,0.092241,-0.027489,1.008856,0.881978,0.235782,0.616363,0.621147,0.354691,0.469106,0.687322
kpDzmIQuPugqYHRIfvfrFexg0lx2,1.79467813661167e-06,1.00792281173418e-06,9.090909090909e-08,5.7589488528163e-07,1.08791083010404e-06,1.27474430799292e-06,7.4572592412699e-07,1.42795002611482e-06,2.40117158903732e-06,1.82246969136423e-06,9.090909090909e-08,1.4227513673468e-06,2.25779898352356e-06,1.68865701076329e-06,7.8312275538385e-07,2.56554696897172e-06,3.1535900677641e-07,5.1604201108868e-07,9.090909090909e-08,8.318903308077e-08,1.3153341044116e-07,7.1561912121156e-07,7.0832909287014e-07,8.5900481567707e-07,784.518417,209.540316,3.0,153.573579,332.296021,128.956397,24.571559,231.545349,-1.693572,-1.475626,-2.33435,-2.400464,-2.127807,-1.846408,-0.815225,-1.429038,8.54643,8.23685,9.50259,9.025219,8.783688,8.419928,8.59279,8.394671,4.235668,4.806759,0.605733,2.36805,3.317087,4.399106,4.229355,4.571728,-0.720655,-0.718261,-2.33435,-1.83875,-1.55384,-1.43413,-0.691924,-0.828394,-2.8898,-2.12126,-2.33435,-3.44047,-2.86107,-2.19548,-0.938527,-2.01831,9.086,9.26077,9.50259,9.27514,9.53132,8.68377,8.6311,8.72447,8.011,7.69496,9.50259,8.67419,8.33661,8.2169,8.55448,8.12592,5.35104,6.22253,0.605733,5.45639,5.17626,5.782,4.27365,5.35104,2.74854,1.77889,0.605733,1.05584,1.00796,3.3447,4.18506,3.69665,9.752524,9.774782,9.803842,9.699596,9.711937,9.703827,9.61284,9.684325,-0.588513,-0.378329,-0.623083,0.24054,0.239256,-0.016371,0.000916,-0.191506,-0.838247,-0.463647,-0.475253,0.342178,0.388388,0.52791,0.224493,-0.436387,-0.087854,-0.114368,0.010996,0.087307,0.026186,-0.066218,-0.02138,0.045204,-0.207694,-0.109956,-0.623083,0.570548,0.476475,0.186314,0.018937,0.115454,-0.849103,-0.894918,-0.623083,0.00672,-0.048258,-0.122173,-0.017104,-0.496633,-0.227242,-0.236405,-0.475253,0.718988,0.805731,0.638354,0.33903,-0.076969,-1.64323,-1.04397,-0.475253,-0.021991,-0.095906,0.436769,0.109956,-0.653015,0.164323,0.003665,0.010996,0.224188,0.197309,-0.008552,0.015882,0.150884,-0.242514,-0.215635,0.010996,-0.059865,-0.080023,-0.125227,-0.058643,-0.032987,1.079408,0.625864,0.783721,0.454095,0.49965,0.54591,0.228594,0.516249
kpDzmIQuPugqYHRIfvfrFexg0lx2,1.64205269058932e-06,1.25927055412497e-06,,8.1997029426256e-07,1.3608148434097e-06,1.36927723395893e-06,3.8380378971504e-07,1.59516788682649e-06,2.41361306081695e-06,1.66585908923603e-06,,1.43885805415267e-06,1.85737098868788e-06,1.68239407600883e-06,7.3730454912706e-07,2.44070302372083e-06,6.337991190049e-08,6.706914265289e-07,,1.8601633295108e-07,5.882352941176e-08,8.9982697298696e-07,3.030303030303e-08,5.8232323156539e-07,737.302741,128.838905,,200.496777,328.155197,91.879745,25.33105,355.618034,-1.577154,-1.262942,,-2.58187,-2.215725,-1.87406,-2.14401,-1.637198,8.561457,8.36055,,8.978255,8.673757,8.333018,8.74243,8.399512,4.086486,4.100671,,2.436377,3.801557,4.419695,2.69108,4.521343,-0.4956,-0.761356,,-2.10929,-1.15879,-1.62327,-1.47962,-1.06303,-3.42371,-1.70228,,-3.28006,-3.54821,-2.14281,-2.8084,-2.37744,9.17219,9.165,,9.30866,9.16261,8.37731,9.03093,8.76278,8.0517,7.95593,,8.64786,8.339,8.29112,8.45393,8.10198,5.76524,5.66947,,4.2545,5.14753,5.46357,4.31435,5.26485,0.88346,0.960075,,0.746991,1.60172,3.43568,1.06781,3.49075,9.743223,9.594465,,9.718479,9.801254,9.64582,9.561719,9.707003,-0.607253,-0.389884,,0.367271,0.169432,0.161879,-0.054672,-0.246567,-0.787352,-0.645074,,0.504763,0.471366,0.424551,-0.072693,-0.354746,-0.107379,-0.164018,,0.214414,-0.114509,0.038179,0.133474,0.11462,-0.175929,-0.171042,,0.488081,0.316428,0.31093,-0.038484,0.085521,-1.08429,-0.764192,,0.065973,-0.038484,-0.059865,-0.07086,-0.590096,-0.142332,-0.460592,,0.656069,0.721432,0.502131,0.376293,0.284663,-1.62185,-0.891863,,0.013439,-0.195477,0.346971,-0.521679,-0.694554,0.270613,0.108123,,0.276111,0.177762,0.092241,0.25412,0.230907,-0.3317,-0.345139,,0.013439,-0.309709,0.000611,0.012828,0.013439,1.063787,0.800267,,0.676686,0.57311,0.484076,0.481532,0.557554
