userid,ATMS_1,ATMS_2,ATMS_3,ATMS_4,ATMS_5,ATMS_6,ATMS_7,ATMS_8,max_TMS_1,max_TMS_2,max_TMS_3,max_TMS_4,max_TMS_5,max_TMS_6,max_TMS_7,max_TMS_8,min_TMS_1,min_TMS_2,min_TMS_3,min_TMS_4,min_TMS_5,min_TMS_6,min_TMS_7,min_TMS_8,length_1,length_2,length_3,length_4,length_5,length_6,length_7,length_8,accel_x_1,accel_x_2,accel_x_3,accel_x_4,accel_x_5,accel_x_6,accel_x_7,accel_x_8,accel_y_1,accel_y_2,accel_y_3,accel_y_4,accel_y_5,accel_y_6,accel_y_7,accel_y_8,accel_z_1,accel_z_2,accel_z_3,accel_z_4,accel_z_5,accel_z_6,accel_z_7,accel_z_8,max_accel_x_1,max_accel_x_2,max_accel_x_3,max_accel_x_4,max_accel_x_5,max_accel_x_6,max_accel_x_7,max_accel_x_8,min_accel_x_1,min_accel_x_2,min_accel_x_3,min_accel_x_4,min_accel_x_5,min_accel_x_6,min_accel_x_7,min_accel_x_8,max_accel_y_1,max_accel_y_2,max_accel_y_3,max_accel_y_4,max_accel_y_5,max_accel_y_6,max_accel_y_7,max_accel_y_8,min_accel_y_1,min_accel_y_2,min_accel_y_3,min_accel_y_4,min_accel_y_5,min_accel_y_6,min_accel_y_7,min_accel_y_8,max_accel_z_1,max_accel_z_2,max_accel_z_3,max_accel_z_4,max_accel_z_5,max_accel_z_6,max_accel_z_7,max_accel_z_8,min_accel_z_1,min_accel_z_2,min_accel_z_3,min_accel_z_4,min_accel_z_5,min_accel_z_6,min_accel_z_7,min_accel_z_8,total_accel_1,total_accel_2,total_accel_3,total_accel_4,total_accel_5,total_accel_6,total_accel_7,total_accel_8,gyro_x_1,gyro_x_2,gyro_x_3,gyro_x_4,gyro_x_5,gyro_x_6,gyro_x_7,gyro_x_8,gyro_y_1,gyro_y_2,gyro_y_3,gyro_y_4,gyro_y_5,gyro_y_6,gyro_y_7,gyro_y_8,gyro_z_1,gyro_z_2,gyro_z_3,gyro_z_4,gyro_z_5,gyro_z_6,gyro_z_7,gyro_z_8,max_gyro_x_1,max_gyro_x_2,max_gyro_x_3,max_gyro_x_4,max_gyro_x_5,max_gyro_x_6,max_gyro_x_7,max_gyro_x_8,min_gyro_x_1,min_gyro_x_2,min_gyro_x_3,min_gyro_x_4,min_gyro_x_5,min_gyro_x_6,min_gyro_x_7,min_gyro_x_8,max_gyro_y_1,max_gyro_y_2,max_gyro_y_3,max_gyro_y_4,max_gyro_y_5,max_gyro_y_6,max_gyro_y_7,max_gyro_y_8,min_gyro_y_1,min_gyro_y_2,min_gyro_y_3,min_gyro_y_4,min_gyro_y_5,min_gyro_y_6,min_gyro_y_7,min_gyro_y_8,max_gyro_z_1,max_gyro_z_2,max_gyro_z_3,max_gyro_z_4,max_gyro_z_5,max_gyro_z_6,max_gyro_z_7,max_gyro_z_8,min_gyro_z_1,min_gyro_z_2,min_gyro_z_3,min_gyro_z_4,min_gyro_z_5,min_gyro_z_6,min_gyro_z_7,min_gyro_z_8,total_gyro_1,total_gyro_2,total_gyro_3,total_gyro_4,total_gyro_5,total_gyro_6,total_gyro_7,total_gyro_8
63zhMNC9G0MQVvRGKg8MKlDk14Q2,1.22045373860195e-06,7.5748841532218e-07,1.25580823472808e-06,,,,2e-08,1.02657039380814e-06,1.6875e-06,1.47176423567021e-06,1.94152807087613e-06,,,,2e-08,1.29945423731615e-06,3.030303030303e-08,4.221533022009e-08,5.882352941176e-08,,,,2e-08,2.2434879911806e-07,302.120344,154.073843,333.404186,,,,1.0,195.057179,-2.356892,-2.152867,-2.178908,,,,-2.52588,-2.240442,4.82272,4.751054,4.754885,,,,5.03979,4.813143,7.968701,7.99352,8.002158,,,,8.97586,7.991313,-1.83875,-1.99198,-1.81002,,,,-2.52588,-1.79326,-2.89938,-2.43251,-2.61447,,,,-2.52588,-2.76051,5.01825,4.94163,4.95839,,,,5.03979,5.06374,4.55617,4.64475,4.58968,,,,5.03979,4.56095,8.2983,8.2576,8.31985,,,,8.97586,8.09719,7.72848,7.6375,7.77876,,,,8.97586,7.75243,9.616607,9.546946,9.564264,,,,10.599321,9.600775,-0.058847,-0.02364,-0.028053,,,,-0.16249,-0.050634,-0.034158,-0.001527,0.032799,,,,-0.379958,0.007941,0.113112,0.034025,0.037498,,,,-0.024435,0.068824,0.023213,0.017715,0.031765,,,,-0.16249,0.004887,-0.119119,-0.058032,-0.062308,,,,-0.16249,-0.112399,0.061697,0.083688,0.102014,,,,-0.379958,0.040317,-0.138056,-0.067195,-0.047648,,,,-0.379958,-0.032987,0.195477,0.057421,0.120951,,,,-0.024435,0.154549,-0.017104,-0.010385,-0.043982,,,,-0.024435,0.008552,0.151109,0.067391,0.082652,,,,0.413966,0.104358
63zhMNC9G0MQVvRGKg8MKlDk14Q2,6.0895977304185e-07,6.4826857075631e-07,1.18712809671086e-06,,,,1.3362207536004e-07,1.10948589601867e-06,1.82732053729518e-06,1.20624097967117e-06,2.00021625128462e-06,,,,2.253469547165e-07,1.87903224217303e-06,5.882352941176e-08,8.944271909999e-08,2e-08,,,,4e-08,1.055383255502e-08,146.225989,66.600388,413.054107,,,,9.077687,345.939088,-2.741361,-2.582748,-2.398326,,,,-2.542643,-2.487918,4.875107,4.826712,4.754619,,,,4.812347,4.763949,7.841354,7.82904,7.947286,,,,7.595203,7.848706,-2.36787,-2.40857,-2.17394,,,,-2.36547,-2.11408,-3.11246,-2.69827,-2.73178,,,,-2.82516,-3.18429,5.0374,4.90333,4.9153,,,,4.86502,4.99909,4.707,4.72137,4.61841,,,,4.76207,4.61363,8.44435,7.95114,8.18099,,,,7.72848,8.34858,7.28316,7.69257,7.6806,,,,7.32865,7.52976,9.637148,9.554677,9.568451,,,,9.347869,9.519915,-0.050658,-0.013286,-0.018597,,,,-0.008959,-0.024784,0.021249,-0.01573,0.010283,,,,0.002851,-0.033598,0.030805,0.017104,0.033564,,,,0.01405,0.071078,0.017104,0.010385,0.032987,,,,0.016493,0.078802,-0.150273,-0.047648,-0.050702,,,,-0.039706,-0.099571,0.153327,0.016493,0.052534,,,,0.042761,0.041539,-0.081245,-0.031765,-0.080023,,,,-0.039095,-0.139888,0.125838,0.028711,0.07758,,,,0.030543,0.161268,-0.066584,0.000611,-0.031154,,,,-0.005498,-0.017715,0.110251,0.037596,0.064015,,,,0.045171,0.111826
63zhMNC9G0MQVvRGKg8MKlDk14Q2,8.090123398729e-07,7.4613314222534e-07,1.24770081212461e-06,,,,9.735294117647e-08,1.52178828893268e-06,2.0625e-06,1.8204531267728e-06,2.23606797749979e-06,,,,1.4705882352941e-07,1.80011110768197e-06,9.181975218595e-08,5.656854249492e-08,5.882352941176e-08,,,,2e-08,1.27322710717137e-06,189.782174,170.016819,365.324463,,,,8.0,311.878054,-2.559771,-2.347648,-2.355595,,,,-2.76211,-2.447174,4.856361,4.744511,4.789001,,,,4.952007,4.77793,7.927202,7.991313,7.943961,,,,7.984663,7.790732,-2.16675,-2.17154,-2.07098,,,,-2.66235,-2.12126,-2.95444,-2.65756,-2.59771,,,,-2.85628,-2.87065,5.02782,4.88657,4.92727,,,,5.1188,4.91051,4.707,4.61841,4.62081,,,,4.79319,4.64475,8.36055,8.25521,8.19296,,,,8.56645,8.30549,7.32626,7.69496,7.71172,,,,7.50822,7.23767,9.649731,9.587418,9.57196,,,,9.794577,9.469225,-0.07523,-0.013575,-0.015768,,,,-0.102218,-0.021151,-0.02467,0.004208,0.008705,,,,-0.15068,-0.024282,0.065645,0.011471,0.036537,,,,-0.00957,0.090179,0.017104,0.019548,0.032376,,,,0.048258,0.037263,-0.184481,-0.05681,-0.039095,,,,-0.240681,-0.058032,0.053145,0.061697,0.047648,,,,0.04948,0.022602,-0.113621,-0.040317,-0.040317,,,,-0.371406,-0.061086,0.164323,0.039095,0.07086,,,,0.051313,0.144775,0.010996,-0.021991,-0.009774,,,,-0.064141,0.058032,0.121932,0.047705,0.055877,,,,0.2379,0.104697
7if5NDuufFcsrV24wl9jSa6hAs42,1.26473191476253e-06,1.21560955392948e-06,1.14873488432044e-06,,,,,1.80944351401564e-06,2.0625e-06,2.0634467524024e-06,2.05882352941176e-06,,,,,2.40299812734009e-06,1.6627237544324e-07,5.2613364176466e-07,5.3266971400808e-07,,,,,1.39426873579725e-06,261.848366,80.032041,453.68044,,,,,255.409937,-2.542163,-0.638054,-1.002289,,,,,-2.444002,5.462849,4.991912,5.234859,,,,,5.301242,7.958564,8.614935,7.938165,,,,,7.719864,-1.43652,0.85473,0.790087,,,,,-1.94888,-3.98156,-2.30322,-2.98557,,,,,-3.23457,5.9041,5.42766,5.5737,,,,,5.54976,4.84347,4.50828,4.68545,,,,,4.96557,8.83939,9.61272,9.85693,,,,,8.45393,6.81629,7.31189,6.44759,,,,,6.91924,10.023724,10.116987,9.628882,,,,,9.702649,-0.356134,0.017715,0.012796,,,,,-0.073182,-0.490952,-0.691346,-0.533253,,,,,-0.276722,0.015821,-0.004734,-0.104876,,,,,0.086498,-0.015882,0.15516,0.279776,,,,,0.095295,-0.92485,-0.150273,-0.572381,,,,,-0.273057,-0.159436,-0.525344,-0.040317,,,,,-0.127671,-0.915076,-0.901026,-1.78556,,,,,-0.503964,0.094684,0.221744,0.24007,,,,,0.107512,-0.07025,-0.166155,-0.282831,,,,,0.06353,0.625555,0.715152,0.634017,,,,,0.327263
7if5NDuufFcsrV24wl9jSa6hAs42,1.55564464265336e-06,9.1191449292533e-07,1.63151881594923e-06,1.0545700936487e-06,,,,2.82414209039007e-06,3.03045454166686e-06,1.88602582845664e-06,2.50078112796782e-06,1.19406082340892e-06,,,,2.82414209039007e-06,1.5818646225622e-07,2.9411764705882e-07,6.8599434057004e-07,9.1507936388847e-07,,,,2.82414209039007e-06,454.935265,113.827921,452.229669,34.661322,,,,48.010416,-3.343504,-3.561775,-1.170963,-1.338355,,,,-3.12922,5.242105,5.110423,4.372809,4.33231,,,,5.10683,7.220057,7.31309,8.873111,7.794325,,,,7.29753,-2.02071,-3.31118,-0.124498,-1.22104,,,,-3.12922,-4.68785,-3.70862,-2.229,-1.45567,,,,-3.12922,5.64313,5.35104,4.87938,4.36224,,,,5.10683,4.43646,4.65912,3.84269,4.30238,,,,5.10683,8.60476,7.99185,9.91199,7.81228,,,,7.29753,4.85065,6.61757,7.80749,7.77637,,,,7.29753,9.622728,9.617159,9.996324,9.018111,,,,9.44064,-0.466352,-0.256462,-0.055029,0.17593,,,,-0.531453,-0.593325,-0.707892,-0.535678,-0.233045,,,,-0.481362,-0.019024,-0.087965,-0.124464,-0.276416,,,,0.064752,-0.094684,-0.03543,0.207083,0.210138,,,,-0.531453,-0.851546,-0.657291,-0.759916,0.141721,,,,-0.531453,-0.467312,-0.361632,-0.244957,-0.208916,,,,-0.481362,-0.736704,-1.19852,-1.31336,-0.257174,,,,-0.481362,0.14111,0.04948,0.165544,-0.267559,,,,0.064752,-0.174707,-0.189368,-0.270613,-0.285274,,,,0.064752,0.784956,0.777537,0.601756,0.402833,,,,0.719961
7if5NDuufFcsrV24wl9jSa6hAs42,1.19460724832044e-06,9.7994968086994e-07,1.66829399936462e-06,,5.882352941176e-08,,,2.37100079836193e-06,2.56554696897172e-06,1.32483595641826e-06,2.63066820882328e-06,,5.882352941176e-08,,,2.70843869016973e-06,3.9759036144578e-07,7.8312275538385e-07,1.027308776269e-06,,5.882352941176e-08,,,1.90086329071819e-06,305.067947,71.716522,524.887116,,1.0,,,232.494971,-3.128623,-3.287237,-1.413477,,-1.45089,,,-3.733758,5.021638,5.126783,4.440198,,4.84586,,,5.105632,7.615755,7.496247,8.550893,,8.55927,,,7.475298,-2.52828,-3.19865,-0.160412,,-1.45089,,,-3.01191,-3.92888,-3.3447,-2.87304,,-1.45089,,,-4.25928,5.37977,5.21936,4.81953,,4.84586,,,5.1595,4.68066,5.01106,3.90734,,4.84586,,,5.01106,8.72686,7.61356,9.86651,,8.55927,,,8.47069,6.47392,7.39569,7.38851,,8.55927,,,6.44519,9.66939,9.65846,9.793714,,9.942261,,,9.823227,-0.197055,-0.166766,-0.074678,,-0.037263,,,-0.293979,-0.390496,-0.875166,-0.715323,,-0.512516,,,-0.265268,-0.028049,-0.155363,-0.190781,,-0.123395,,,0.083078,0.161879,-0.150884,0.263283,,-0.037263,,,-0.203418,-0.670119,-0.188147,-0.516792,,-0.037263,,,-0.379347,-0.086132,-0.744034,-0.177151,,-0.512516,,,-0.053756,-0.747088,-1.00976,-1.78312,,-0.512516,,,-0.482584,0.147829,-0.133779,-0.080634,,-0.123395,,,0.095906,-0.109956,-0.170431,-0.285274,,-0.123395,,,0.069028,0.493928,0.904504,0.80184,,0.528477,,,0.418335
7if5NDuufFcsrV24wl9jSa6hAs42,2.32482997639104e-06,2.41378853038481e-06,1.66012749494442e-06,,,,,1.10811129856264e-06,3.50234721096569e-06,3.06313768871071e-06,3.11820194839966e-06,,,,,2.02151062087524e-06,1.61643468253e-07,1.58932424542427e-06,1.3760514115363e-07,,,,,2.6306682088233e-07,399.001165,120.040077,443.54703,,,,,73.203701,-2.925713,-0.854731,-1.262741,,,,,-3.517083,4.314352,3.853867,4.01408,,,,,4.762665,9.289484,9.229633,8.3813,,,,,5.899315,-1.48919,0.25618,0.76375,,,,,-2.46363,-3.92888,-2.47082,-3.29442,,,,,-4.46519,5.21936,4.63517,4.61123,,,,,5.12599,3.70862,3.36146,3.21302,,,,,4.42688,11.7124,10.3573,10.6063,,,,,8.15944,6.49307,7.2664,6.91445,,,,,4.45322,10.815408,10.180023,9.496939,,,,,8.510167,-0.573907,-0.168191,-0.13495,,,,,-0.072693,-0.676457,-1.325783,-0.933301,,,,,-0.218537,0.022297,-0.260636,-0.242208,,,,,-0.02138,0.264505,0.0562,0.383623,,,,,0.441045,-1.25777,-0.386067,-0.609033,,,,,-0.704938,0.085521,-1.1075,-0.11973,,,,,0.244346,-1.41843,-1.73486,-2.27486,,,,,-0.866818,0.058032,-0.147829,-0.054367,,,,,0.021991,-0.069028,-0.357356,-0.36041,,,,,-0.081245,0.957147,1.376914,1.074623,,,,,0.695173
7if5NDuufFcsrV24wl9jSa6hAs42,2.04656670404119e-06,1.762237607194e-06,1.73788055225768e-06,,,,5.882352941176e-08,1.36541475752124e-06,2.82414209039007e-06,2.41463244138515e-06,3.01438305301622e-06,,,,5.882352941176e-08,2.93816481838579e-06,9.375e-07,1.06045625748941e-06,2.9994232432899e-07,,,,5.882352941176e-08,1.3670405992508e-07,317.575736,183.18848,398.311922,,,,1.0,179.30205,-3.364537,-1.059674,-2.460368,,,,-3.99592,-4.122471,4.861597,4.35122,4.861754,,,,5.60483,5.364379,8.118056,8.18769,7.884759,,,,6.90727,6.679823,-1.85551,-0.806846,-0.761356,,,,-3.99592,-3.31836,-4.9129,-1.29287,-3.77805,,,,-3.99592,-4.94881,5.19063,4.51546,5.55455,,,,5.60483,5.71735,4.51068,4.11563,4.00789,,,,5.60483,5.08768,8.78433,8.54012,9.68215,,,,6.90727,8.2576,7.25204,7.93199,6.32548,,,,6.90727,5.2457,10.089247,9.335302,9.691469,,,,9.751506,9.56708,-0.225846,-0.031032,-0.227075,,,,0.004276,-0.34767,-0.36041,-1.040913,-1.192299,,,,-0.340863,-0.37254,0.010646,-0.163712,-0.221966,,,,-0.039095,0.029496,0.102014,0.118508,0.015882,,,,0.004276,0.098349,-0.764192,-0.499688,-0.507018,,,,0.004276,-0.756862,-0.006109,-0.782518,-0.380569,,,,-0.340863,-0.052534,-0.771523,-1.21073,-2.15269,,,,-0.340863,-0.805731,0.085521,-0.010385,-0.043982,,,,-0.039095,0.118508,-0.060476,-0.233351,-0.409891,,,,-0.039095,-0.022602,0.473259,1.0817,1.241627,,,,0.343124,0.558852
7if5NDuufFcsrV24wl9jSa6hAs42,1.32065384005515e-06,6.0992375901641e-07,1.82341727841602e-06,,,,,,2.64722221717936e-06,1.4897877034281e-06,3.07268713832046e-06,,,,,,6.216467716317e-08,2.1209125149788e-07,8.3852549156242e-07,,,,,,505.46612,79.440645,492.160097,,,,,,-4.683059,-4.664386,-2.13255,,,,,,4.788278,4.890398,3.665864,,,,,,6.860269,5.920382,8.758498,,,,,,-3.65595,-4.60166,-0.818817,,,,,,-5.57849,-4.76207,-4.20661,,,,,,5.23612,5.04698,4.28802,,,,,,4.30956,4.68785,3.12204,,,,,,8.4252,6.90727,11.0636,,,,,,5.60961,5.47793,6.61278,,,,,,9.63352,8.995345,9.847077,,,,,,-0.295659,-0.107268,-0.363116,,,,,,-0.317618,-0.684292,-1.294728,,,,,,-0.022441,-0.123028,-0.208785,,,,,,0.210749,0.058643,0.28222,,,,,,-0.609644,-0.398895,-1.02076,,,,,,0.147829,-0.114843,-0.055589,,,,,,-0.682336,-1.74158,-2.50149,,,,,,0.145997,-0.029932,0.042761,,,,,,-0.199142,-0.296881,-0.357356,,,,,,0.542173,0.713438,1.426881,,,,,
7if5NDuufFcsrV24wl9jSa6hAs42,1.1991524789013e-06,1.4221833889867e-07,1.54591088742584e-06,,,,,1.79354512941346e-06,2.35588051700009e-06,1.4221833889867e-07,2.65165042944955e-06,,,,,2.2554901898095e-06,5.462956477976e-08,1.4221833889867e-07,5.9116915418358e-07,,,,,1.336097395402e-06,395.830357,5.830952,531.736047,,,,,126.222547,-3.777626,-3.47638,-1.733121,,,,,-4.807557,4.309422,4.46519,3.785656,,,,,4.614427,7.816364,6.83545,8.660674,,,,,7.37893,-2.90656,-3.47638,-0.452504,,,,,-4.69503,-4.64715,-3.47638,-3.5937,,,,,-4.92727,4.52744,4.46519,4.34069,,,,,4.63757,4.01747,4.46519,3.46202,,,,,4.57532,8.7125,6.83545,10.2041,,,,,7.56568,6.37097,6.83545,7.10599,,,,,7.12754,9.714765,8.873923,9.664621,,,,,9.94286,-0.183727,-0.108123,-0.093786,,,,,-0.085318,-0.439392,-0.819781,-0.851726,,,,,-0.270206,-0.06026,-0.213803,-0.18847,,,,,0.02138,0.053756,-0.108123,0.174097,,,,,-0.068417,-0.604757,-0.108123,-0.50152,,,,,-0.097128,-0.189979,-0.819781,0.012828,,,,,-0.220522,-0.827112,-0.819781,-2.03785,,,,,-0.325591,0.047037,-0.213803,0.025656,,,,,0.025046,-0.150273,-0.213803,-0.386067,,,,,0.016493,0.503067,0.854074,0.918805,,,,,0.285146
7if5NDuufFcsrV24wl9jSa6hAs42,1.03287423466227e-06,9.6131080152025e-07,1.79872924491992e-06,,,,,2.32325715171605e-06,1.82352941176471e-06,1.50130151868304e-06,2.61082482177568e-06,,,,,2.5194555463433e-06,5.882352941176e-08,4.7425045578227e-07,1.08145743005001e-06,,,,,2.06406894817915e-06,320.627783,79.449771,487.81015,,,,,190.551203,-3.593184,-2.343926,-1.692886,,,,,-3.712208,4.126236,3.96001,3.570308,,,,,4.06655,8.299671,8.378748,8.702922,,,,,7.79133,-1.01514,-1.05105,-0.457293,,,,,-3.53145,-4.73094,-3.84988,-3.50032,,,,,-3.83072,4.43885,4.2545,4.26647,,,,,4.21858,3.45004,3.71101,3.2226,,,,,3.97677,9.73482,8.7963,9.34696,,,,,8.24324,7.41484,8.00142,7.44357,,,,,7.44357,10.001043,9.643379,9.640783,,,,,9.543587,-0.322406,-0.06744,-0.164558,,,,,-0.09331,-0.461946,-0.569815,-1.205566,,,,,-0.144775,-0.023911,-0.112766,-0.165873,,,,,0.030696,0.015882,0.0562,0.079412,,,,,0.004276,-1.27304,-0.146608,-0.436769,,,,,-0.156992,0.098349,-0.36713,-0.288328,,,,,-0.111788,-1.26022,-0.936456,-2.11665,,,,,-0.215635,0.197309,-0.036041,-0.054978,,,,,0.045815,-0.141721,-0.186314,-0.334754,,,,,-0.000611,0.620037,0.591153,1.234495,,,,,0.190188
7if5NDuufFcsrV24wl9jSa6hAs42,1.24280248309111e-06,7.5906152974148e-07,1.70611573582891e-06,,,,,,2.51807059521724e-06,1.0643366478704e-06,2.85659872050661e-06,,,,,,5.882352941176e-08,5.8962382075354e-07,3.5780956060578e-07,,,,,,520.047837,47.652988,499.052545,,,,,,-3.329498,-3.383007,-1.007959,,,,,,3.928405,4.201827,3.47279,,,,,,8.046673,7.92002,9.074024,,,,,,-0.6608,-3.20105,0.189142,,,,,,-5.40611,-3.58651,-3.07176,,,,,,4.52265,4.27126,4.13239,,,,,,3.37104,4.12521,3.04064,,,,,,9.09557,8.20732,10.0796,,,,,,7.07487,7.69736,8.30788,,,,,,9.662157,9.58472,9.84861,,,,,,-0.233839,-0.096517,-0.063792,,,,,,-0.574061,-0.814487,-1.152528,,,,,,-0.043524,-0.156789,-0.190677,,,,,,0.15516,-0.07086,0.301157,,,,,,-0.984104,-0.115454,-0.404393,,,,,,-0.061086,-0.582765,-0.072082,,,,,,-1.25533,-1.07329,-2.41475,,,,,,0.161879,-0.096517,-0.080634,,,,,,-0.120951,-0.211359,-0.331089,,,,,,0.668541,0.835583,1.233275,,,,,
7if5NDuufFcsrV24wl9jSa6hAs42,1.18270206441406e-06,6.5114038454188e-07,1.69984009146058e-06,,5.882352941176e-08,,,2.50274011005247e-06,2.11846389474931e-06,7.8846132310653e-07,2.58447721942065e-06,,5.882352941176e-08,,,2.75283944319316e-06,4.472135955e-08,5.0258845560691e-07,5.6610732400816e-07,,5.882352941176e-08,,,2.03842788592026e-06,336.905538,56.267927,501.375373,,1.0,,,200.048334,-3.799045,-3.462618,-1.222159,,-0.277727,,,-4.065952,4.309745,4.348468,3.647327,,4.03423,,,4.097078,7.700122,7.878722,8.89095,,8.85855,,,7.900865,-0.320823,-3.34231,0.411803,,-0.277727,,,-3.82115,-4.84586,-3.65116,-3.49553,,-0.277727,,,-4.44124,4.62081,4.43885,4.23295,,4.03423,,,4.21858,3.97437,4.31435,3.02867,,4.03423,,,4.02705,9.21768,8.11395,10.2496,,8.85855,,,8.28633,5.70538,7.63272,7.29753,,8.85855,,,7.54652,9.694438,9.643056,9.788473,,9.737867,,,9.787377,-0.24397,-0.165697,-0.021177,,-0.023213,,,0.1715,-0.514207,-0.825279,-1.219123,,-0.417221,,,-0.076053,-0.064752,-0.192423,-0.241373,,-0.059254,,,0.007483,0.177151,-0.145997,0.526566,,-0.023213,,,0.23274,-0.801455,-0.178984,-0.649961,,-0.023213,,,0.061697,-0.201586,-0.72693,-0.337808,,-0.417221,,,0.012828,-0.995099,-0.987769,-2.33106,,-0.417221,,,-0.172875,-0.006109,-0.167988,-0.090408,,-0.059254,,,0.015272,-0.156992,-0.236405,-0.385456,,-0.059254,,,0.003054,0.612287,0.863733,1.303583,,0.422046,,,0.196034
AkuXO1X9V7QUWMjUGTgbYQis8wO2,1.38351681207903e-06,3.7121519172334e-07,1.93051904672175e-06,,,,,1.62846440208824e-06,3.19319654206409e-06,7.2739425057938e-07,2.83974696551031e-06,,,,,3.76731079456385e-06,5.374999999999e-08,6.380001253918e-08,1.1782352941177e-07,,,,,1.7945358160298e-07,255.954824,57.538944,365.212174,,,,,182.205737,-1.778,-1.412721,-1.362405,,,,,-2.095975,7.571,6.575293,6.842025,,,,,7.8885,5.953567,7.37685,6.785085,,,,,4.94615,-0.91605,-1.203,-1.07895,,,,,-0.993,-2.60205,-1.893,-1.989,,,,,-2.736,8.18805,7.34595,7.43205,,,,,8.29395,7.09695,6.19605,6.23505,,,,,7.13505,6.88605,7.728,7.815,,,,,5.96595,5.20995,6.91395,5.89905,,,,,3.55305,9.831332,10.000745,9.752024,,,,,9.609602,-0.471473,-0.8227,-0.84102,,,,,0.989588,1.173287,0.899094,1.039692,,,,,0.078306,0.918378,0.983438,1.002498,,,,,-0.476896,0.65945,0.021862,0.086762,,,,,2.2374,-2.53646,-1.66457,-2.02524,,,,,-0.15565,3.65406,4.30953,4.89651,,,,,0.4543,0.124437,-1.97519,-2.24785,,,,,-0.593175,3.41357,4.80095,4.24531,,,,,0.326975,-0.242137,-1.77389,-2.00612,,,,,-1.62745,1.92301,3.042338,3.417606,,,,,1.298288
AkuXO1X9V7QUWMjUGTgbYQis8wO2,6.3852301687484e-07,1.87220670468954e-06,7.9812341302187e-07,,,,,2.4920786569868e-06,2.41236045661842e-06,3.21177601404129e-06,2.73670588235294e-06,,,,,3.26507641564482e-06,2.639024390244e-08,2.9526950916913e-07,1.1463636363636e-07,,,,,1.94387918177967e-06,126.078467,321.468805,96.066566,,,,,304.449382,-2.009645,-1.833994,-1.824407,,,,,-2.860325,7.275082,6.694125,6.580714,,,,,8.012475,6.100364,6.908512,6.9336,,,,,4.93835,-1.404,-1.62495,-1.60605,,,,,-2.71695,-2.697,-2.06505,-2.199,,,,,-3.02295,8.08305,7.20195,7.221,,,,,8.08305,7.00995,6.39705,6.321,,,,,7.80495,6.89505,7.49895,7.575,,,,,5.19105,4.194,6.19605,6.225,,,,,4.731,9.741659,9.806601,9.751868,,,,,9.838252,-0.448612,-0.491305,-0.721678,,,,,1.427158,0.692487,-0.2057,0.637785,,,,,0.177215,0.557825,-0.154188,0.632147,,,,,-0.577132,2.65843,0.558388,0.383625,,,,,2.38934,-1.66842,-2.3309,-2.40831,,,,,0.85085,1.90204,5.56765,5.47003,,,,,0.769313,-1.55788,-3.42856,-2.73419,,,,,-0.6336,1.83989,5.01834,4.88194,,,,,0.165413,-2.68565,-3.09059,-2.53536,,,,,-1.68231,1.833199,4.23235,3.523054,,,,,1.695897
AkuXO1X9V7QUWMjUGTgbYQis8wO2,9.2851702672906e-07,1.57173156137701e-06,8.1761537488335e-07,,,6.276607608747e-08,,2.13179482628022e-06,2.21411764705883e-06,3.07625409259615e-06,2.89559677709133e-06,,,6.276607608747e-08,,3.15406192822189e-06,1.3641638122213e-07,8.431979675616e-08,4.96e-08,,,6.276607608747e-08,,3.2403511304932e-07,111.139207,350.198889,69.076524,,,4.205327,,314.481176,-1.986021,-2.054836,-1.82982,,,-1.701,,-3.066729,7.218429,7.079264,6.7692,,,6.465,,7.902579,5.90745,6.4869,6.73242,,,7.221,,5.302736,-1.47195,-1.701,-1.66305,,,-1.701,,-2.83095,-2.41995,-2.343,-2.15205,,,-1.701,,-3.339,7.44105,7.34595,7.38405,,,6.465,,7.959,7.00995,6.579,6.57,,,6.465,,7.719,7.34505,7.09605,7.09605,,,7.221,,5.64105,5.181,5.478,5.81295,,,7.221,,4.53,9.560715,9.833158,9.738021,,,9.840349,,10.003755,-0.448525,-0.742737,-0.25938,,,-0.769862,,1.299887,0.748039,0.472226,-0.346113,,,1.00196,,0.066295,0.68974,0.588388,-0.226904,,,1.25606,,-0.612936,0.331513,0.415937,0.249838,,,-0.769862,,2.27219,-1.62717,-1.90355,-1.86945,,,-0.769862,,0.5709,1.92596,3.40629,3.65104,,,1.00196,,0.249838,0.155375,-2.64509,-2.09316,,,1.00196,,-0.290812,2.01039,3.11479,3.31842,,,1.25606,,-0.064488,0.076038,-2.20261,-1.78998,,,1.25606,,-1.49105,1.183567,3.275559,2.459253,,,1.781656,,1.462587
