userid,ATMS_1,ATMS_2,ATMS_3,ATMS_4,ATMS_5,ATMS_6,ATMS_7,ATMS_8,max_TMS_1,max_TMS_2,max_TMS_3,max_TMS_4,max_TMS_5,max_TMS_6,max_TMS_7,max_TMS_8,min_TMS_1,min_TMS_2,min_TMS_3,min_TMS_4,min_TMS_5,min_TMS_6,min_TMS_7,min_TMS_8,length_1,length_2,length_3,length_4,length_5,length_6,length_7,length_8,accel_x_1,accel_x_2,accel_x_3,accel_x_4,accel_x_5,accel_x_6,accel_x_7,accel_x_8,accel_y_1,accel_y_2,accel_y_3,accel_y_4,accel_y_5,accel_y_6,accel_y_7,accel_y_8,accel_z_1,accel_z_2,accel_z_3,accel_z_4,accel_z_5,accel_z_6,accel_z_7,accel_z_8,max_accel_x_1,max_accel_x_2,max_accel_x_3,max_accel_x_4,max_accel_x_5,max_accel_x_6,max_accel_x_7,max_accel_x_8,min_accel_x_1,min_accel_x_2,min_accel_x_3,min_accel_x_4,min_accel_x_5,min_accel_x_6,min_accel_x_7,min_accel_x_8,max_accel_y_1,max_accel_y_2,max_accel_y_3,max_accel_y_4,max_accel_y_5,max_accel_y_6,max_accel_y_7,max_accel_y_8,min_accel_y_1,min_accel_y_2,min_accel_y_3,min_accel_y_4,min_accel_y_5,min_accel_y_6,min_accel_y_7,min_accel_y_8,max_accel_z_1,max_accel_z_2,max_accel_z_3,max_accel_z_4,max_accel_z_5,max_accel_z_6,max_accel_z_7,max_accel_z_8,min_accel_z_1,min_accel_z_2,min_accel_z_3,min_accel_z_4,min_accel_z_5,min_accel_z_6,min_accel_z_7,min_accel_z_8,total_accel_1,total_accel_2,total_accel_3,total_accel_4,total_accel_5,total_accel_6,total_accel_7,total_accel_8,gyro_x_1,gyro_x_2,gyro_x_3,gyro_x_4,gyro_x_5,gyro_x_6,gyro_x_7,gyro_x_8,gyro_y_1,gyro_y_2,gyro_y_3,gyro_y_4,gyro_y_5,gyro_y_6,gyro_y_7,gyro_y_8,gyro_z_1,gyro_z_2,gyro_z_3,gyro_z_4,gyro_z_5,gyro_z_6,gyro_z_7,gyro_z_8,max_gyro_x_1,max_gyro_x_2,max_gyro_x_3,max_gyro_x_4,max_gyro_x_5,max_gyro_x_6,max_gyro_x_7,max_gyro_x_8,min_gyro_x_1,min_gyro_x_2,min_gyro_x_3,min_gyro_x_4,min_gyro_x_5,min_gyro_x_6,min_gyro_x_7,min_gyro_x_8,max_gyro_y_1,max_gyro_y_2,max_gyro_y_3,max_gyro_y_4,max_gyro_y_5,max_gyro_y_6,max_gyro_y_7,max_gyro_y_8,min_gyro_y_1,min_gyro_y_2,min_gyro_y_3,min_gyro_y_4,min_gyro_y_5,min_gyro_y_6,min_gyro_y_7,min_gyro_y_8,max_gyro_z_1,max_gyro_z_2,max_gyro_z_3,max_gyro_z_4,max_gyro_z_5,max_gyro_z_6,max_gyro_z_7,max_gyro_z_8,min_gyro_z_1,min_gyro_z_2,min_gyro_z_3,min_gyro_z_4,min_gyro_z_5,min_gyro_z_6,min_gyro_z_7,min_gyro_z_8,total_gyro_1,total_gyro_2,total_gyro_3,total_gyro_4,total_gyro_5,total_gyro_6,total_gyro_7,total_gyro_8
151985,,,,,0.183749,0.074071,0.013405,,,,,,0.37513,0.093815,0.013405,,,,,,0.065165,0.054327,0.013405,,,,,,270.731422,17.831291,1.30028,,,,,,-1.602812,-1.608904,-1.638831,,,,,,6.258654,6.297948,6.320692,,,,,,6.338931,6.524798,6.479308,,,,,,-1.294066,-1.599327,-1.638831,,,,,,-1.72203,-1.61848,-1.638831,,,,,,6.35481,6.314108,6.320692,,,,,,5.998074,6.281787,6.320692,,,,,,6.543952,6.53617,6.479308,,,,,,6.130354,6.513426,6.479308,,,,,,9.052315,9.210112,9.198823,,,,,,0.035215,0.072998,0.082467,,,,,,0.016493,0.042455,0.033292,,,,,,-0.04842,-0.012828,-0.019853,,,,,,0.104763,0.078802,0.082467,,,,,,-0.022602,0.067195,0.082467,,,,,,0.11301,0.046426,0.033292,,,,,,-0.054367,0.038485,0.033292,,,,,,-0.008247,-0.012217,-0.019853,,,,,,-0.112399,-0.013439,-0.019853,,,,,,0.08207,0.085651,0.091122,
151985,,,,,0.211594,0.100583,,,,,,,0.670565,0.100583,,,,,,,0.01939,0.100583,,,,,,,205.208567,11.567017,,,,,,,-1.739612,-1.672948,,,,,,,6.315081,6.330868,,,,,,,6.330419,6.436212,,,,,,,-1.631648,-1.672948,,,,,,,-1.87047,-1.672948,,,,,,,6.384139,6.330868,,,,,,,6.217742,6.330868,,,,,,,6.470929,6.436212,,,,,,,6.087258,6.436212,,,,,,,9.110287,9.181693,,,,,,,0.035239,0.006109,,,,,,,0.00651,-0.053145,,,,,,,-0.06164,-0.045204,,,,,,,0.075747,0.006109,,,,,,,-0.019548,0.006109,,,,,,,0.088575,-0.053145,,,,,,,-0.057116,-0.053145,,,,,,,-0.043371,-0.045204,,,,,,,-0.085827,-0.045204,,,,,,,0.088095,0.070037,,
151985,,,,0.03356,0.36829,,,,,,,0.03356,0.441176,,,,,,,0.03356,0.287581,,,,,,,5.067547,126.686962,,,,,,,-1.887828,-1.78787,,,,,,,6.442198,6.398761,,,,,,,6.353613,6.28914,,,,,,,-1.887828,-1.739388,,,,,,,-1.887828,-1.856703,,,,,,,6.442198,6.463148,,,,,,,6.442198,6.226121,,,,,,,6.353613,6.400898,,,,,,,6.353613,6.220735,,,,,,,9.243063,9.148742,,,,,,,0.079412,0.023736,,,,,,,-0.041539,-0.01405,,,,,,,-0.065363,-0.09896,,,,,,,0.079412,0.057421,,,,,,,0.079412,0.012523,,,,,,,-0.041539,-0.004581,,,,,,,-0.041539,-0.041844,,,,,,,-0.065363,-0.083383,,,,,,,-0.065363,-0.113621,,,,,,,0.110924,0.104658,,,
151985,,,0.283681,0.409021,0.185132,0.178266,,,,,0.421469,0.588389,0.378939,0.222934,,,,,0.097313,0.304493,0.096751,0.133599,,,,,27.76473,56.257015,249.784134,49.826895,,,,,-1.75076,-1.758608,-1.872821,-1.876156,,,,,6.388927,6.445257,6.465371,6.555025,,,,,6.190089,6.268486,6.270628,6.127361,,,,,-1.723825,-1.698088,-1.833958,-1.859098,,,,,-1.780089,-1.831564,-1.905186,-1.893215,,,,,6.403293,6.472126,6.513426,6.566697,,,,,6.371569,6.408081,6.436212,6.543353,,,,,6.278794,6.308123,6.336854,6.132748,,,,,6.147711,6.19799,6.136938,6.121974,,,,,9.066599,9.161311,9.199602,9.166969,,,,,0.015944,0.044559,0.062199,0.084452,,,,,-0.030116,-0.042252,-8.7e-05,0.013134,,,,,-0.066157,-0.060272,-0.060977,-0.043677,,,,,0.025962,0.058338,0.113621,0.094379,,,,,0.007025,0.016188,0.02138,0.074526,,,,,-0.025045,-0.030543,0.012217,0.015272,,,,,-0.043371,-0.047647,-0.020159,0.010996,,,,,-0.047953,-0.048869,-0.044899,-0.043066,,,,,-0.078496,-0.074831,-0.076053,-0.044288,,,,,0.075837,0.087367,0.092467,0.09607,,
151985,0.319631,,,0.331732,0.219041,0.156588,,,0.543847,,,0.40102,0.356485,0.156588,,,0.051078,,,0.262445,0.096808,0.156588,,,67.99811,,,89.567687,254.269229,18.947127,,,-1.832462,,,-1.901295,-1.887304,-1.91596,,,6.51572,,,6.562207,6.569764,6.588843,,,6.14003,,,6.147113,6.102446,6.176442,,,-1.810615,,,-1.885434,-1.872864,-1.91596,,,-1.880645,,,-1.917157,-1.917756,-1.91596,,,6.538565,,,6.572084,6.59004,6.588843,,,6.493075,,,6.552331,6.543952,6.588843,,,6.186018,,,6.172252,6.167464,6.176442,,,6.101623,,,6.121974,6.045958,6.176442,,,9.138595,,,9.19047,9.163223,9.232128,,,0.009265,,,0.028253,0.034476,0.022907,,,-0.033648,,,-0.017868,-0.01363,-0.022602,,,-0.077784,,,-0.072388,-0.065095,-0.062308,,,0.017104,,,0.035125,0.048258,0.022907,,,0.000611,,,0.02138,0.021686,0.022907,,,-0.025656,,,-0.013744,-0.007941,-0.022602,,,-0.038179,,,-0.021991,-0.029016,-0.022602,,,-0.068722,,,-0.07025,-0.062003,-0.062308,,,-0.084299,,,-0.074526,-0.067195,-0.062308,,,0.085616,,,0.080163,0.075768,0.070128,,
151985,,,,,0.310961,0.074446,,,,,,,0.490008,0.119658,,,,,,,0.182696,0.029233,,,,,,,268.845746,20.158835,,,,,,,-1.996864,-2.070087,,,,,,,6.589741,6.614581,,,,,,,6.022914,6.022016,,,,,,,-1.918953,-2.062605,,,,,,,-2.066795,-2.077568,,,,,,,6.603807,6.616975,,,,,,,6.573281,6.612186,,,,,,,6.132748,6.030994,,,,,,,5.953183,6.013038,,,,,,,9.148422,9.181651,,,,,,,0.057218,0.026267,,,,,,,0.103338,0.098197,,,,,,,-0.053807,-0.046578,,,,,,,0.065668,0.033598,,,,,,,0.039401,0.018937,,,,,,,0.124006,0.105985,,,,,,,0.062614,0.090408,,,,,,,-0.052229,-0.042761,,,,,,,-0.055283,-0.050396,,,,,,,0.131137,0.111929,,
151985,,,,,1.002127,,0.035494,,,,,,5.1784,,0.035494,,,,,,0.099925,,0.035494,,,,,,193.061418,,4.89813,,,,,,-2.025794,,-1.778892,,,,,,6.629395,,6.525995,,,,,,6.004134,,5.6569,,,,,,-1.793856,,-1.778892,,,,,,-2.08535,,-1.778892,,,,,,6.673239,,6.525995,,,,,,6.59004,,6.525995,,,,,,6.160281,,5.6569,,,,,,5.78918,,5.6569,,,,,,9.171446,,8.8178,,,,,,0.003856,,-0.091324,,,,,,0.010156,,0.027184,,,,,,-0.043944,,-0.087048,,,,,,0.022907,,-0.091324,,,,,,-0.040623,,-0.091324,,,,,,0.018326,,0.027184,,,,,,0.004887,,0.027184,,,,,,-0.03879,,-0.087048,,,,,,-0.058948,,-0.087048,,,,,,0.048999,,0.12906,
151985,,,,,0.205741,,0.07576,,,,,,0.439171,,0.07576,,,,,,0.070878,,0.07576,,,,,,173.651624,,9.848858,,,,,,-2.153639,,-2.255937,,,,,,6.399375,,6.381745,,,,,,6.13993,,6.223727,,,,,,-1.990779,,-2.255937,,,,,,-2.28347,,-2.255937,,,,,,6.45776,,6.381745,,,,,,6.315306,,6.381745,,,,,,6.324882,,6.223727,,,,,,5.976526,,6.223727,,,,,,9.127124,,9.195145,,,,,,-0.096767,,-0.060781,,,,,,0.062475,,-0.008552,,,,,,-0.095823,,-0.07025,,,,,,-0.048869,,-0.060781,,,,,,-0.137445,,-0.060781,,,,,,0.106901,,-0.008552,,,,,,0.000305,,-0.008552,,,,,,-0.071166,,-0.07025,,,,,,-0.116981,,-0.07025,,,,,,0.15421,,0.093287,
151985,,,,,0.208098,,,,,,,,0.339161,,,,,,,,0.051579,,,,,,,,131.289773,,,,,,,,-2.268941,,,,,,,,6.474302,,,,,,,,6.289024,,,,,,,,-2.12665,,,,,,,,-2.434304,,,,,,,,6.579865,,,,,,,,6.401497,,,,,,,,6.596026,,,,,,,,6.075885,,,,,,,,9.308031,,,,,,,,0.015966,,,,,,,,-0.036152,,,,,,,,-0.060948,,,,,,,,0.051313,,,,,,,,-0.026878,,,,,,,,-0.002749,,,,,,,,-0.076358,,,,,,,,-0.031765,,,,,,,,-0.081551,,,,,,,,0.083129,,,
151985,,,,0.405827,0.11105,0.056717,0.03554,,,,,1.034471,0.258237,0.075308,0.03554,,,,,0.015908,0.070611,0.038126,0.03554,,,,,32.034242,404.469715,18.216355,5.11781,,,,,-2.161864,-2.187726,-2.220323,-2.243367,,,,,6.477712,6.514431,6.47452,6.472126,,,,,6.103818,6.094057,6.073192,6.018424,,,,,-2.126051,-2.129044,-2.207454,-2.243367,,,,,-2.227805,-2.268506,-2.233192,-2.243367,,,,,6.497863,6.62715,6.479907,6.472126,,,,,6.445191,6.426037,6.469133,6.472126,,,,,6.205771,6.172851,6.087856,6.018424,,,,,6.051943,5.963358,6.058528,6.018424,,,,,9.159328,9.185137,9.150585,9.118253,,,,,0.085063,0.006487,-0.004581,0.005498,,,,,-0.052993,-0.030714,-0.047495,-0.043677,,,,,0.007432,-0.009407,-0.028405,-0.016493,,,,,0.120951,0.020769,-0.004276,0.005498,,,,,0.031765,-0.007025,-0.004887,0.005498,,,,,-0.034819,0.00733,-0.044899,-0.043677,,,,,-0.07025,-0.075747,-0.050091,-0.043677,,,,,0.036346,0.011301,-0.026267,-0.016493,,,,,-0.025351,-0.033903,-0.030543,-0.016493,,,,,0.103658,0.038752,0.055622,0.04701,
151985,,,,,0.19129,,0.033041,,,,,,0.371539,,0.033041,,,,,,0.069096,,0.033041,,,,,,370.339347,,4.36147,,,,,,-2.149724,,-2.147,,,,,,6.532639,,6.523003,,,,,,6.092435,,6.141726,,,,,,-2.047641,,-2.147,,,,,,-2.236184,,-2.147,,,,,,6.585252,,6.523003,,,,,,6.497863,,6.523003,,,,,,6.241684,,6.141726,,,,,,5.988497,,6.141726,,,,,,9.188096,,9.213033,,,,,,-0.021105,,-0.028711,,,,,,-0.053497,,-0.081856,,,,,,-0.008109,,-0.018631,,,,,,0.019242,,-0.028711,,,,,,-0.064752,,-0.028711,,,,,,-0.021686,,-0.081856,,,,,,-0.076969,,-0.081856,,,,,,0.009468,,-0.018631,,,,,,-0.022297,,-0.018631,,,,,,0.063118,,0.088723,
151985,,,,0.286834,0.112102,0.058622,,,,,,0.286834,0.211107,0.058622,,,,,,0.286834,0.050235,0.058622,,,,,,4.876178,367.392612,7.796781,,,,,,-2.045845,-2.05631,-2.043451,,,,,,6.446987,6.425014,6.446987,,,,,,6.136339,6.199631,6.133945,,,,,,-2.045845,-2.012326,-2.043451,,,,,,-2.045845,-2.114679,-2.043451,,,,,,6.446987,6.463148,6.446987,,,,,,6.446987,6.329671,6.446987,,,,,,6.136339,6.421249,6.133945,,,,,,6.136339,6.033388,6.133945,,,,,,9.132567,9.162493,9.130422,,,,,,-0.045815,-0.043785,-0.008858,,,,,,-0.057421,-0.044662,-0.052229,,,,,,-0.022907,-0.028149,-0.019548,,,,,,-0.045815,0.014661,-0.008858,,,,,,-0.045815,-0.091935,-0.008858,,,,,,-0.057421,-0.00336,-0.052229,,,,,,-0.057421,-0.083689,-0.052229,,,,,,-0.022907,-0.017104,-0.019548,,,,,,-0.022907,-0.04215,-0.019548,,,,,,0.076948,0.073781,0.056466,,
151985,,,,,0.18567,0.068024,0.014815,,,,,,0.335611,0.068024,0.014815,,,,,,0.025358,0.068024,0.014815,,,,,,160.143759,10.271558,1.71857,,,,,,-2.035348,-2.015918,-1.999158,,,,,,6.364985,6.381745,6.405088,,,,,,6.294909,6.241085,6.238092,,,,,,-1.996764,-2.015918,-1.999158,,,,,,-2.091335,-2.015918,-1.999158,,,,,,6.433818,6.381745,6.405088,,,,,,6.318897,6.381745,6.405088,,,,,,6.352416,6.241085,6.238092,,,,,,6.220735,6.241085,6.238092,,,,,,9.180646,9.151051,9.161637,,,,,,-0.007025,0.000305,0.002443,,,,,,-0.038226,-0.044593,-0.051007,,,,,,-0.027489,-0.025351,-0.03146,,,,,,0.002138,0.000305,0.002443,,,,,,-0.017715,0.000305,0.002443,,,,,,-0.0281,-0.044593,-0.051007,,,,,,-0.050091,-0.044593,-0.051007,,,,,,-0.02138,-0.025351,-0.03146,,,,,,-0.03207,-0.025351,-0.03146,,,,,,0.048325,0.051296,0.059978,
